sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,district,timestamp_ist,temperature_celsius,rain_unit_clean,rainfall_mm
SEN039,2026-01-12 02:43:19 IST,20,c,24.3,MM,87.0,Amritsar,2026-01-12 02:43:19,20.0,mm,24.3
SEN014,2026-04-11 11:28:08 IST,18.2,°C,43.2,millimeters,79.0,Moga,2026-04-11 11:28:08,18.2,mm,43.2
SEN037,2026-07-27 21:03:00,103.1,f,6.9,mm,33.0,Agra,2026-07-27 21:03:00,39.5,mm,6.9
SEN047,2026-04-01 05:33:15 IST,21.6,°C,1.06,in,89.0,Kurukshetra,2026-04-01 05:33:15,21.6,in,26.924
SEN047,2026-08-07 08:25:02 IST,25,Celsius,1.0,mm,58.0,Kurukshetra,2026-08-07 08:25:02,25.0,mm,1.0
SEN050,2026-08-03 21:32:10 UTC,92.5,F,,,36.0,Moga,2026-08-04 03:02:10,33.61,,
SEN014,2026-03-06 21:45:41 UTC,64.9,Fahrenheit,22.6,millimeters,92.0,Moga,2026-03-07 03:15:41,18.28,mm,22.6
SEN008,2026-05-05 12:45:18 IST,17.9,C,3.6,MM,75.0,Hisar,2026-05-05 12:45:18,17.9,mm,3.6
SEN033,2026-02-02 09:10:34 IST,25.5,°C,0.66,inch,84.0,Muzaffarnagar,2026-02-02 09:10:34,25.5,in,16.764
SEN038,2026-05-30 04:13:44 IST,24.1°C,,37.2,millimeters,82.0,Ambala,2026-05-30 04:13:44,24.1,mm,37.2
SEN032,13/01/2026 19:57,38.3,C,10.0,MM,72.0,Moga,2026-01-13 19:57:00,38.3,mm,10.0
SEN019,09/04/2026,31.1,c,48.7,millimeters,59.0,Agra,2026-04-09 00:00:00,31.1,mm,48.7
SEN007,2026-08-03 22:32:19 UTC,96.6,°F,1.39,inches,37.0,Ferozepur,2026-08-04 04:02:19,35.89,in,35.306
SEN025,2026-06-04 20:31:21 IST,29.5,Celsius,24.7,MM,59.0,Ferozepur,2026-06-04 20:31:21,29.5,mm,24.7
SEN029,2026-02-08 01:52:11 UTC,74.8,°F,1.03,inches,59.0,Kurukshetra,2026-02-08 07:22:11,23.78,in,26.162
SEN039,,102.6,F,6.0,MM,64.0,Amritsar,,39.22,mm,6.0
SEN023,2026-07-06 04:23:45 IST,73.8,°F,34.7,mm,72.0,Bathinda,2026-07-06 04:23:45,23.22,mm,34.7
SEN050,2026-07-31 16:07:45 IST,74.7,Fahrenheit,1.02,inches,90.0,Moga,2026-07-31 16:07:45,23.72,in,25.907999999999998
SEN039,2026-08-24 09:09:43 IST,66.2,°F,-6.5,mm,92.0,Amritsar,2026-08-24 09:09:43,19.0,mm,
SEN012,,24.2°C,,47.2,millimeters,43.0,Ludhiana,,24.2,mm,47.2
SEN017,2026-07-05 22:48:11,80.2,Fahrenheit,41.3,MM,,Saharanpur,2026-07-05 22:48:11,26.78,mm,41.3
SEN030,2026-02-10 13:02:42 UTC,98.2,°F,47.4,MM,44.0,Ludhiana,2026-02-10 18:32:42,36.78,mm,47.4
SEN040,,31.2,°C,37.6,MM,32.0,Bareilly,,31.2,mm,37.6
SEN016,,91.6,Fahrenheit,15.3,MM,37.0,Patiala,,33.11,mm,15.3
UNKNOWN,2026-01-18 00:26:59 IST,39.8,Celsius,45.8,mm,79.0,Unknown,2026-01-18 00:26:59,39.8,mm,45.8
SEN005,2026-03-15 02:02:49 UTC,102.7,f,0.05,inch,,Bathinda,2026-03-15 07:32:49,39.28,in,1.27
SEN032,02-27-2026 05:37 PM,66.9,f,26.8,millimeters,42.0,Moga,2026-02-27 17:37:00,19.39,mm,26.8
SEN041,,34.7,C,7.9,millimeters,31.0,Bathinda,,34.7,mm,7.9
UNKNOWN,,69.6,°F,21.2,mm,,Unknown,,20.89,mm,21.2
SEN049,2026-01-21 16:36:05 IST,19.3,Celsius,42.7,MM,52.0,Meerut,2026-01-21 16:36:05,19.3,mm,42.7
SEN023,2026-01-23 06:34:56 IST,18.5,Celsius,10.5,mm,72.0,Bathinda,2026-01-23 06:34:56,18.5,mm,10.5
SEN004,2026-03-02 02:36:36 UTC,33.2,°C,0.79,inch,,Bareilly,2026-03-02 08:06:36,33.2,in,20.066
SEN011,2026-08-25 20:03:14 IST,59.5,f,,,,Kurukshetra,2026-08-25 20:03:14,15.28,,
SEN021,2026-08-01 19:36:14 UTC,61.2,f,2.6,mm,72.0,Amritsar,2026-08-02 01:06:14,16.22,mm,2.6
SEN030,2026-08-08 03:27:26 UTC,77.7,f,-11.0,mm,65.0,Ludhiana,2026-08-08 08:57:26,25.39,mm,
SEN031,31/08/2026,23.5°C,,22.5,millimeters,,Meerut,2026-08-31 00:00:00,23.5,mm,22.5
UNKNOWN,2026-05-04 09:29:35 UTC,37.4,°C,48.2,millimeters,31.0,Unknown,2026-05-04 14:59:35,37.4,mm,48.2
SEN047,2026-04-12 16:36:31 IST,82.6,Fahrenheit,26.7,mm,41.0,Kurukshetra,2026-04-12 16:36:31,28.11,mm,26.7
SEN021,2026-05-02 14:45:14 UTC,15.7,C,47.0,MM,30.0,Amritsar,2026-05-02 20:15:14,15.7,mm,47.0
SEN023,18/07/2026 17:53,15.1,Celsius,39.5,MM,51.0,Bathinda,2026-07-18 17:53:00,15.1,mm,39.5
SEN035,2026-01-16 15:03:36 IST,37.6,c,-49.2,mm,47.0,Saharanpur,2026-01-16 15:03:36,37.6,mm,
SEN002,2026-02-09 00:30:17 IST,84.9,°F,4.5,MM,51.0,Ambala,2026-02-09 00:30:17,29.39,mm,4.5
SEN034,2026-08-07 16:09:35 UTC,39.9,Celsius,39.7,mm,88.0,Patiala,2026-08-07 21:39:35,39.9,mm,39.7
SEN046,2026-04-05 10:28:39 IST,18.5°C,,1.55,inch,48.0,Karnal,2026-04-05 10:28:39,18.5,in,39.37
SEN044,2026-02-22 13:38:42 IST,38.2°C,,37.2,millimeters,80.0,Hisar,2026-02-22 13:38:42,38.2,mm,37.2
SEN036,2026-04-18 19:05:24 UTC,70.5,Fahrenheit,23.6,MM,80.0,Sirsa,2026-04-19 00:35:24,21.39,mm,23.6
SEN030,2026-03-19 22:13:35 UTC,31.8,Celsius,-3.4,mm,32.0,Ludhiana,2026-03-20 03:43:35,31.8,mm,
SEN024,2026-03-04 17:34:43 IST,15.9,Celsius,3.2,millimeters,92.0,Fatehabad,2026-03-04 17:34:43,15.9,mm,3.2
SEN040,06/02/2026 21:25,88,f,1.83,inch,,Bareilly,2026-02-06 21:25:00,31.11,in,46.482
SEN005,,33.3,Celsius,0.49,inch,43.0,Bathinda,,33.3,in,12.446
SEN007,2026-06-17 05:46:17 UTC,83.8,F,1.13,inches,37.0,Ferozepur,2026-06-17 11:16:17,28.78,in,28.701999999999995
SEN048,2026-05-21 05:25:08 IST,32.2,°C,1.91,inches,69.0,Ludhiana,2026-05-21 05:25:08,32.2,in,48.513999999999996
SEN032,2026-08-30T09:46:01,100,F,-18.5,mm,49.0,Moga,2026-08-30 09:46:01,37.78,mm,
SEN037,2026-01-11 07:29:24 UTC,16.7,Celsius,0.22,inches,,Agra,2026-01-11 12:59:24,16.7,in,5.588
SEN044,2026-08-20 06:39:13 UTC,64.2,F,49.8,millimeters,89.0,Hisar,2026-08-20 12:09:13,17.89,mm,49.8
SEN041,2026-07-22 09:11:35 UTC,15.3,Celsius,8.2,MM,79.0,Bathinda,2026-07-22 14:41:35,15.3,mm,8.2
SEN047,2026-06-17 17:28:43 IST,32.2°C,,9.6,MM,84.0,Kurukshetra,2026-06-17 17:28:43,32.2,mm,9.6
SEN021,2026-04-27 17:18:03 IST,88.7,Fahrenheit,30.5,millimeters,,Amritsar,2026-04-27 17:18:03,31.5,mm,30.5
SEN036,2026-03-16 16:48:29 IST,31.3,c,-35.3,mm,70.0,Sirsa,2026-03-16 16:48:29,31.3,mm,
SEN048,,87.6,°F,-16.3,mm,32.0,Ludhiana,,30.89,mm,
SEN048,,62.2,f,34.1,millimeters,42.0,Ludhiana,,16.78,mm,34.1
SEN034,2026-02-26 13:35:57 IST,30.6°C,,8.4,millimeters,64.0,Patiala,2026-02-26 13:35:57,30.6,mm,8.4
SEN043,,35.4°C,,1.27,inches,58.0,Ferozepur,,35.4,in,32.257999999999996
SEN008,2026-04-26 01:33:21 UTC,77.2,°F,48.9,millimeters,,Hisar,2026-04-26 07:03:21,25.11,mm,48.9
SEN010,2026-08-17 23:14:27 UTC,36.7°C,,42.2,MM,81.0,Karnal,2026-08-18 04:44:27,36.7,mm,42.2
SEN046,27/05/2026 23:24,22.2,°C,19.1,mm,,Karnal,2026-05-27 23:24:00,22.2,mm,19.1
SEN011,2026-03-22 07:57:52 UTC,76.8,F,13.7,MM,49.0,Kurukshetra,2026-03-22 13:27:52,24.89,mm,13.7
SEN048,26/07/2026 21:17,26.0°C,,40.8,MM,56.0,Ludhiana,2026-07-26 21:17:00,26.0,mm,40.8
SEN009,2026-04-09 12:35:54,27.7,C,28.1,mm,79.0,Jalandhar,2026-04-09 12:35:54,27.7,mm,28.1
SEN024,2026-01-07 12:49:43 IST,26.3,°C,27.5,millimeters,,Fatehabad,2026-01-07 12:49:43,26.3,mm,27.5
SEN042,2026-04-10 19:29:47 UTC,26.2,°C,47.5,mm,59.0,Fatehabad,2026-04-11 00:59:47,26.2,mm,47.5
SEN015,2026-04-19 16:09:26 UTC,30.1,c,4.0,MM,,Muzaffarnagar,2026-04-19 21:39:26,30.1,mm,4.0
SEN026,,15.1,Celsius,2.7,millimeters,64.0,Hisar,,15.1,mm,2.7
SEN015,2026-04-16 16:49:45 IST,40,Celsius,0.89,inch,30.0,Muzaffarnagar,2026-04-16 16:49:45,40.0,in,22.605999999999998
SEN019,05/01/2026 02:25,35.6,Celsius,4.1,MM,84.0,Agra,2026-01-05 02:25:00,35.6,mm,4.1
SEN034,2026-02-01 05:30:14 UTC,79,Fahrenheit,20.6,mm,62.0,Patiala,2026-02-01 11:00:14,26.11,mm,20.6
SEN028,,94.6,Fahrenheit,16.0,mm,,Karnal,,34.78,mm,16.0
SEN023,2026-06-13 20:22:46 UTC,34.6,Celsius,0.15,inches,90.0,Bathinda,2026-06-14 01:52:46,34.6,in,3.8099999999999996
SEN002,2026-01-19 09:29:30 UTC,15.3,°C,28.1,millimeters,75.0,Ambala,2026-01-19 14:59:30,15.3,mm,28.1
SEN029,2026-08-02 15:48:51 UTC,15.8,°C,14.3,millimeters,52.0,Kurukshetra,2026-08-02 21:18:51,15.8,mm,14.3
SEN033,2026-01-03 17:54:24 UTC,22.6,c,41.2,MM,95.0,Muzaffarnagar,2026-01-03 23:24:24,22.6,mm,41.2
SEN016,2026-06-08 03:30:55 UTC,34.7,Celsius,29.2,MM,43.0,Patiala,2026-06-08 09:00:55,34.7,mm,29.2
SEN033,2026-04-02 06:00:20 UTC,90.9,°F,0.16,in,83.0,Muzaffarnagar,2026-04-02 11:30:20,32.72,in,4.064
SEN007,2026-09-04 11:18:12 UTC,83.8,°F,19.1,MM,87.0,Ferozepur,2026-09-04 16:48:12,28.78,mm,19.1
SEN001,2026-02-07 06:53:28 IST,38.8,c,47.1,mm,54.0,Agra,2026-02-07 06:53:28,38.8,mm,47.1
SEN016,2026-08-21 03:13:46,16.6°C,,-28.5,mm,51.0,Patiala,2026-08-21 03:13:46,16.6,mm,
UNKNOWN,2026-09-03 13:44:00 UTC,75,Fahrenheit,25.0,MM,54.0,Unknown,2026-09-03 19:14:00,23.89,mm,25.0
SEN004,2026-02-27 02:48:26 UTC,28.3,C,0.56,in,94.0,Bareilly,2026-02-27 08:18:26,28.3,in,14.224
SEN035,2026-01-14 23:44:07 UTC,32.5°C,,37.9,mm,36.0,Saharanpur,2026-01-15 05:14:07,32.5,mm,37.9
SEN036,,24.7,°C,34.3,MM,32.0,Sirsa,,24.7,mm,34.3
SEN019,2026-08-01 22:25:44 IST,88.3,°F,28.8,mm,76.0,Agra,2026-08-01 22:25:44,31.28,mm,28.8
SEN020,,30,c,41.2,millimeters,62.0,Ambala,,30.0,mm,41.2
SEN018,2026-06-07 11:50:31 IST,20.6,Celsius,0.45,in,35.0,Sirsa,2026-06-07 11:50:31,20.6,in,11.43
UNKNOWN,2026-08-18 08:30:51 UTC,28.6°C,,3.5,mm,63.0,Unknown,2026-08-18 14:00:51,28.6,mm,3.5
SEN035,2026-02-14 19:56:42 IST,96.6,°F,0.96,in,59.0,Saharanpur,2026-02-14 19:56:42,35.89,in,24.383999999999997
SEN010,,17.5°C,,39.3,millimeters,80.0,Karnal,,17.5,mm,39.3
SEN033,2026-09-06 21:16:45 UTC,38.2,Celsius,31.2,MM,71.0,Muzaffarnagar,2026-09-07 02:46:45,38.2,mm,31.2
SEN019,04-02-2026 12:23 PM,29.4°C,,,,93.0,Agra,2026-04-02 12:23:00,29.4,,
UNKNOWN,2026-04-02 02:50:39 IST,97.9,f,1.93,in,35.0,Unknown,2026-04-02 02:50:39,36.61,in,49.022
SEN038,,23.6,C,42.2,millimeters,62.0,Ambala,,23.6,mm,42.2
SEN012,,92.3,Fahrenheit,37.7,millimeters,33.0,Ludhiana,,33.5,mm,37.7
SEN027,,29.6,Celsius,49.3,mm,93.0,Jalandhar,,29.6,mm,49.3
SEN049,2026-03-30 14:20:19 UTC,29.6,c,1.63,inches,81.0,Meerut,2026-03-30 19:50:19,29.6,in,41.401999999999994
SEN002,2026-08-13 09:49:36 IST,59.5,Fahrenheit,43.1,mm,,Ambala,2026-08-13 09:49:36,15.28,mm,43.1
SEN034,2026-04-09 22:14:41 UTC,81.9,Fahrenheit,0.8,inches,87.0,Patiala,2026-04-10 03:44:41,27.72,in,20.32
SEN017,2026-08-18 02:37:38 UTC,26.5,C,,,51.0,Saharanpur,2026-08-18 08:07:38,26.5,,
SEN036,,100.9,Fahrenheit,0.35,in,59.0,Sirsa,,38.28,in,8.889999999999999
SEN020,14/08/2026 18:33,25.4°C,,35.9,mm,85.0,Ambala,2026-08-14 18:33:00,25.4,mm,35.9
SEN045,,100.9,°F,37.3,mm,61.0,Jalandhar,,38.28,mm,37.3
SEN038,2026-05-14 21:49:30 IST,25.6,°C,9.5,mm,64.0,Ambala,2026-05-14 21:49:30,25.6,mm,9.5
SEN040,2026-08-13 20:49:01 IST,66,f,10.6,millimeters,33.0,Bareilly,2026-08-13 20:49:01,18.89,mm,10.6
UNKNOWN,28/03/2026 18:10,74.7,f,,,53.0,Unknown,2026-03-28 18:10:00,23.72,,
SEN025,03-27-2026 08:12 PM,74.5,Fahrenheit,4.0,millimeters,48.0,Ferozepur,2026-03-27 20:12:00,23.61,mm,4.0
SEN026,2026-05-04 18:15:12 UTC,32.3°C,,22.8,mm,66.0,Hisar,2026-05-04 23:45:12,32.3,mm,22.8
SEN024,2026-02-12 00:31:46 UTC,64.8,Fahrenheit,47.2,millimeters,32.0,Fatehabad,2026-02-12 06:01:46,18.22,mm,47.2
SEN035,2026-08-16 10:19:43 IST,95.7,f,1.19,inch,44.0,Saharanpur,2026-08-16 10:19:43,35.39,in,30.225999999999996
SEN005,2026-03-03 08:01:47 UTC,70.9,°F,47.7,MM,77.0,Bathinda,2026-03-03 13:31:47,21.61,mm,47.7
SEN016,2026-02-25 21:35:19 UTC,15.1,c,15.0,MM,38.0,Patiala,2026-02-26 03:05:19,15.1,mm,15.0
SEN001,2026-03-18 06:44:16 IST,23.4,°C,38.6,mm,59.0,Agra,2026-03-18 06:44:16,23.4,mm,38.6
SEN026,2026-01-15 11:46:01 UTC,26.5,C,-40.3,mm,61.0,Hisar,2026-01-15 17:16:01,26.5,mm,
SEN002,,78.3,f,,,78.0,Ambala,,25.72,,
SEN011,,32.1,°C,1.8,MM,45.0,Kurukshetra,,32.1,mm,1.8
SEN048,09-May-2026 12:05:35,91.2,F,14.3,millimeters,72.0,Ludhiana,2026-05-09 12:05:35,32.89,mm,14.3
SEN007,2026-05-16 09:30:05 UTC,32.9°C,,4.8,millimeters,36.0,Ferozepur,2026-05-16 15:00:05,32.9,mm,4.8
SEN024,,59.5,Fahrenheit,0.52,inch,,Fatehabad,,15.28,in,13.208
SEN011,2026-05-17 18:23:03 IST,78.8,f,1.86,inch,,Kurukshetra,2026-05-17 18:23:03,26.0,in,47.244
SEN004,2026-09-02 10:19:33 IST,22.9,c,17.6,millimeters,53.0,Bareilly,2026-09-02 10:19:33,22.9,mm,17.6
SEN016,2026-06-05 20:55:54 IST,23.0°C,,1.65,inch,55.0,Patiala,2026-06-05 20:55:54,23.0,in,41.91
SEN018,2026-07-17 09:02:39 UTC,21.1°C,,40.6,MM,76.0,Sirsa,2026-07-17 14:32:39,21.1,mm,40.6
SEN040,2026-05-27 15:52:15 UTC,90.3,F,22.0,mm,89.0,Bareilly,2026-05-27 21:22:15,32.39,mm,22.0
SEN030,2026-07-07 05:53:50 UTC,81.3,Fahrenheit,25.2,millimeters,86.0,Ludhiana,2026-07-07 11:23:50,27.39,mm,25.2
SEN043,,71.8,°F,5.0,MM,73.0,Ferozepur,,22.11,mm,5.0
SEN013,,76.6,°F,-48.8,mm,63.0,Meerut,,24.78,mm,
SEN032,,17.3°C,,0.76,in,72.0,Moga,,17.3,in,19.304
SEN010,2026-04-28 06:19:10 UTC,27.5°C,,37.5,millimeters,36.0,Karnal,2026-04-28 11:49:10,27.5,mm,37.5
SEN004,2026-03-07 05:11:58 UTC,28,c,11.1,millimeters,37.0,Bareilly,2026-03-07 10:41:58,28.0,mm,11.1
SEN045,2026-07-07 04:37:48 IST,16.1,°C,5.8,millimeters,,Jalandhar,2026-07-07 04:37:48,16.1,mm,5.8
SEN040,2026-08-18 01:50:32 IST,28.2,°C,0.52,inches,33.0,Bareilly,2026-08-18 01:50:32,28.2,in,13.208
SEN018,07/06/2026,22.7,°C,13.4,MM,64.0,Sirsa,2026-06-07 00:00:00,22.7,mm,13.4
SEN029,2026-06-20 09:02:22 IST,28.5,Celsius,24.4,MM,51.0,Kurukshetra,2026-06-20 09:02:22,28.5,mm,24.4
SEN004,2026-06-07 08:35:29 IST,61.3,°F,1.75,inch,46.0,Bareilly,2026-06-07 08:35:29,16.28,in,44.449999999999996
SEN026,19/06/2026,68.7,F,48.3,MM,39.0,Hisar,2026-06-19 00:00:00,20.39,mm,48.3
SEN018,2026-01-01 13:23:56 UTC,17.8,c,42.7,MM,65.0,Sirsa,2026-01-01 18:53:56,17.8,mm,42.7
SEN041,2026-08-25 08:54:22 IST,89.1,f,33.9,mm,78.0,Bathinda,2026-08-25 08:54:22,31.72,mm,33.9
SEN050,2026-08-13 03:19:54 UTC,31.6,°C,1.7,in,90.0,Moga,2026-08-13 08:49:54,31.6,in,43.18
SEN038,01-12-2026 05:17 PM,31.9°C,,37.9,mm,66.0,Ambala,2026-01-12 17:17:00,31.9,mm,37.9
SEN019,09-03-2026 11:01 PM,37.5°C,,40.4,mm,77.0,Agra,2026-09-03 23:01:00,37.5,mm,40.4
SEN050,2026-02-16 18:38:45 UTC,77.5,f,47.6,MM,68.0,Moga,2026-02-17 00:08:45,25.28,mm,47.6
SEN049,2026-08-04 20:34:43 IST,17.8,c,21.6,MM,92.0,Meerut,2026-08-04 20:34:43,17.8,mm,21.6
SEN050,2026-04-08 09:29:29 IST,39.0°C,,0.22,inch,,Moga,2026-04-08 09:29:29,39.0,in,5.588
SEN043,2026-07-24 17:32:45 UTC,37.6°C,,,,32.0,Ferozepur,2026-07-24 23:02:45,37.6,,
SEN013,,30.2,Celsius,36.0,mm,70.0,Meerut,,30.2,mm,36.0
SEN030,07-07-2026 04:43 PM,35.3,C,39.3,mm,61.0,Ludhiana,2026-07-07 16:43:00,35.3,mm,39.3
UNKNOWN,2026-07-10 02:39:33,101.3,F,0.43,inch,33.0,Unknown,2026-07-10 02:39:33,38.5,in,10.921999999999999
SEN014,,97.7,Fahrenheit,26.0,mm,52.0,Moga,,36.5,mm,26.0
SEN046,2026-01-20 09:09:08 IST,82.6,F,1.57,inches,90.0,Karnal,2026-01-20 09:09:08,28.11,in,39.878
SEN037,25-Feb-2026 14:55:28,29,C,0.7,mm,81.0,Agra,2026-02-25 14:55:28,29.0,mm,0.7
UNKNOWN,2026-04-13 19:22:59 IST,66.9,f,37.6,millimeters,50.0,Unknown,2026-04-13 19:22:59,19.39,mm,37.6
SEN009,2026-04-24 04:57:45,100.6,F,23.3,MM,69.0,Jalandhar,2026-04-24 04:57:45,38.11,mm,23.3
SEN027,2026-05-19 11:25:13,28.4,°C,33.3,MM,71.0,Jalandhar,2026-05-19 11:25:13,28.4,mm,33.3
SEN046,2026-06-16 11:22:06 UTC,65.5,°F,16.4,MM,46.0,Karnal,2026-06-16 16:52:06,18.61,mm,16.4
UNKNOWN,,20.4,°C,19.3,MM,75.0,Unknown,,20.4,mm,19.3
SEN021,2026-04-28 08:53:24 UTC,63.7,F,,,75.0,Amritsar,2026-04-28 14:23:24,17.61,,
SEN026,,69.8,F,0.55,inch,53.0,Hisar,,21.0,in,13.97
SEN005,2026-08-20 02:37:34 UTC,88.3,°F,0.77,inches,,Bathinda,2026-08-20 08:07:34,31.28,in,19.558
SEN001,2026-04-04 14:13:14 IST,39.7,°C,0.98,in,89.0,Agra,2026-04-04 14:13:14,39.7,in,24.892
SEN008,2026-07-06 15:29:06 IST,102.7,°F,,,76.0,Hisar,2026-07-06 15:29:06,39.28,,
SEN009,2026-07-20 04:14:08 UTC,66.7,F,37.0,millimeters,66.0,Jalandhar,2026-07-20 09:44:08,19.28,mm,37.0
SEN030,29/05/2026,15.5,c,7.9,MM,,Ludhiana,2026-05-29 00:00:00,15.5,mm,7.9
SEN048,2026-07-04 18:52:21 IST,28,Celsius,18.8,mm,81.0,Ludhiana,2026-07-04 18:52:21,28.0,mm,18.8
SEN003,2026-07-07 20:57:23 IST,61.5,°F,,,88.0,Amritsar,2026-07-07 20:57:23,16.39,,
SEN016,2026-06-27 06:52:15 UTC,36.2°C,,-28.0,mm,74.0,Patiala,2026-06-27 12:22:15,36.2,mm,
SEN023,2026-03-30 13:46:37 IST,63.9,Fahrenheit,0.52,in,76.0,Bathinda,2026-03-30 13:46:37,17.72,in,13.208
SEN032,,39.4°C,,0.42,inch,79.0,Moga,,39.4,in,10.668
SEN024,2026-04-09 10:30:01 IST,65.5,f,-33.9,mm,54.0,Fatehabad,2026-04-09 10:30:01,18.61,mm,
SEN038,2026-01-13 06:28:59 IST,20.2,C,41.9,MM,37.0,Ambala,2026-01-13 06:28:59,20.2,mm,41.9
UNKNOWN,,76.3,Fahrenheit,19.8,mm,,Unknown,,24.61,mm,19.8
SEN022,2026-09-04 06:21:53 IST,37.3,Celsius,27.4,MM,,Bareilly,2026-09-04 06:21:53,37.3,mm,27.4
SEN017,2026-07-28 01:59:17 UTC,77.9,°F,33.4,MM,67.0,Saharanpur,2026-07-28 07:29:17,25.5,mm,33.4
SEN001,2026-01-26 18:04:30 IST,18.5,c,49.1,millimeters,48.0,Agra,2026-01-26 18:04:30,18.5,mm,49.1
SEN016,2026-06-09 05:34:32 IST,30.2,C,-47.5,mm,33.0,Patiala,2026-06-09 05:34:32,30.2,mm,
SEN002,2026-02-19 18:42:34 IST,17.5°C,,22.4,millimeters,76.0,Ambala,2026-02-19 18:42:34,17.5,mm,22.4
SEN004,2026-07-17 07:01:59 IST,36,C,13.8,MM,65.0,Bareilly,2026-07-17 07:01:59,36.0,mm,13.8
SEN013,2026-08-19 21:09:39 IST,16.1,Celsius,12.4,millimeters,75.0,Meerut,2026-08-19 21:09:39,16.1,mm,12.4
SEN047,,39.7,°C,1.7,inch,75.0,Kurukshetra,,39.7,in,43.18
SEN015,2026-02-21 05:08:08 UTC,21.6,Celsius,28.0,MM,75.0,Muzaffarnagar,2026-02-21 10:38:08,21.6,mm,28.0
SEN041,2026-07-20 15:05:40 IST,31.4°C,,1.49,inch,49.0,Bathinda,2026-07-20 15:05:40,31.4,in,37.846
SEN035,2026-09-05 02:38:22,32.4,c,1.11,inch,85.0,Saharanpur,2026-09-05 02:38:22,32.4,in,28.194000000000003
UNKNOWN,,36.7°C,,21.9,mm,61.0,Unknown,,36.7,mm,21.9
SEN043,2026-04-23 02:46:11 IST,30.9,°C,0.37,inch,72.0,Ferozepur,2026-04-23 02:46:11,30.9,in,9.398
SEN028,2026-05-20 19:47:34,25.2,°C,1.94,inches,34.0,Karnal,2026-05-20 19:47:34,25.2,in,49.275999999999996
UNKNOWN,2026-04-25 19:38:29 UTC,90.1,f,3.3,millimeters,69.0,Unknown,2026-04-26 01:08:29,32.28,mm,3.3
SEN019,2026-09-01 18:59:45 IST,39.6,C,1.71,inch,50.0,Agra,2026-09-01 18:59:45,39.6,in,43.434
SEN007,2026-08-27 10:32:10 UTC,99.9,f,11.5,millimeters,59.0,Ferozepur,2026-08-27 16:02:10,37.72,mm,11.5
SEN017,2026-04-05 10:24:12 IST,29.5,c,1.36,inches,49.0,Saharanpur,2026-04-05 10:24:12,29.5,in,34.544000000000004
SEN050,2026-02-13 22:21:57,18.5,Celsius,0.31,inch,44.0,Moga,2026-02-13 22:21:57,18.5,in,7.874
SEN048,2026-02-09 18:20:25,32.8,C,0.84,inches,59.0,Ludhiana,2026-02-09 18:20:25,32.8,in,21.336
SEN019,2026-05-26 01:17:42 UTC,17.7,C,33.2,MM,63.0,Agra,2026-05-26 06:47:42,17.7,mm,33.2
SEN027,2026-09-02 09:30:08 UTC,21.8,°C,0.04,inch,57.0,Jalandhar,2026-09-02 15:00:08,21.8,in,1.016
SEN031,2026-04-22 09:09:32 UTC,39.7,°C,-22.0,mm,90.0,Meerut,2026-04-22 14:39:32,39.7,mm,
SEN012,2026-02-22 11:11:06 IST,92.1,F,3.3,millimeters,34.0,Ludhiana,2026-02-22 11:11:06,33.39,mm,3.3
SEN015,2026-02-20 15:07:00,75.4,Fahrenheit,0.06,inch,61.0,Muzaffarnagar,2026-02-20 15:07:00,24.11,in,1.5239999999999998
SEN036,27/07/2026 05:42,96.6,f,5.1,MM,46.0,Sirsa,2026-07-27 05:42:00,35.89,mm,5.1
SEN035,2026-07-09 09:35:53 UTC,95.5,°F,31.9,MM,30.0,Saharanpur,2026-07-09 15:05:53,35.28,mm,31.9
SEN044,2026-02-25T13:20:17,59.9,F,0.38,inch,31.0,Hisar,2026-02-25 13:20:17,15.5,in,9.652
SEN045,2026-08-18 20:13:20 UTC,64.6,Fahrenheit,1.82,in,,Jalandhar,2026-08-19 01:43:20,18.11,in,46.228
SEN047,2026-04-07 07:17:46 UTC,67.6,f,1.09,inches,82.0,Kurukshetra,2026-04-07 12:47:46,19.78,in,27.686
UNKNOWN,2026-03-05 08:06:00 UTC,38.1,Celsius,17.4,millimeters,31.0,Unknown,2026-03-05 13:36:00,38.1,mm,17.4
SEN038,2026-03-28 00:58:22 UTC,20.4,c,26.5,MM,,Ambala,2026-03-28 06:28:22,20.4,mm,26.5
UNKNOWN,2026-02-08 17:33:46 UTC,82.6,f,34.0,mm,54.0,Unknown,2026-02-08 23:03:46,28.11,mm,34.0
SEN006,2026-08-29 11:40:04 IST,76.5,°F,30.9,millimeters,41.0,Fatehabad,2026-08-29 11:40:04,24.72,mm,30.9
SEN048,2026-02-14 00:07:51 UTC,29.7°C,,26.5,millimeters,83.0,Ludhiana,2026-02-14 05:37:51,29.7,mm,26.5
SEN045,2026-01-07 13:36:46 IST,95.9,°F,4.7,mm,32.0,Jalandhar,2026-01-07 13:36:46,35.5,mm,4.7
SEN027,2026-02-28 08:04:08 IST,70.2,f,-28.1,mm,68.0,Jalandhar,2026-02-28 08:04:08,21.22,mm,
SEN032,2026-08-02 01:52:22 UTC,37.4,C,-13.5,mm,,Moga,2026-08-02 07:22:22,37.4,mm,
SEN044,2026-05-18 18:29:21,30.8,Celsius,0.81,inch,90.0,Hisar,2026-05-18 18:29:21,30.8,in,20.574
