trip_id,mandi_id_clean,destination_warehouse,departure_time_clean,arrival_time_clean,transit_hours_final,distance_km,vehicle_no_clean,driver_id
TRP001335,MANDI015,Export-Terminal,2026-02-26 08:51:17,,,1029.2,DL-19-CD-3217,DRV515
TRP008676,MANDI012,WH-South,2026-01-10 07:44:42,2026-01-10 11:50:42,4.1,172.4,DL-59-CD-5337,DRV858
TRP002865,MANDI038,WH-South,2026-04-03 01:27:59,2026-04-03 13:03:59,11.6,676.4,HR-46-BC-7386,DRV703
TRP001660,MANDI001,WH-South,2026-06-18 02:53:00,2026-06-18 05:41:00,2.8,134.6,HR-10-CD-4254,DRV812
TRP004792,MANDI028,Export-Terminal,2026-04-22 15:23:45,2026-04-22 19:41:45,4.3,203.1,HR-42-BC-5611,
TRP000754,MANDI028,WH-North,2026-07-18 09:20:31,2026-07-19 00:00:00,14.658055555555556,909.3,,DRV795
TRP003065,MANDI049,WH-Central,2026-06-03 15:49:35,2026-06-04 05:07:35,13.3,,,DRV507
TRP008449,MANDI005,Export-Terminal,2026-03-09 21:15:00,2026-03-10 00:00:00,2.75,860.9,UP-55-CD-3944,DRV496
TRP000707,MANDI005,WH-North,2026-07-10 08:01:38,,16.8,977.4,PB-80-BC-3111,DRV935
TRP002974,MANDI002,WH-South,2026-02-24 18:21:00,2026-02-25 09:15:00,14.9,778.5,DL-23-BC-1691,DRV550
TRP009179,MANDI013,WH-West,2026-01-27 00:00:00,2026-01-28 07:54:53,31.914722222222224,742.0,RJ-73-CD-3704,DRV897
TRP005020,MANDI039,WH-Central,2026-08-02 02:08:54,2026-08-02 06:56:54,4.8,282.0,DL-63-CD-7047,DRV307
TRP007144,MANDI019,WH-Central,2026-02-21 08:33:58,2026-02-22 00:00:00,15.43388888888889,739.3,,DRV821
TRP009968,MANDI017,WH-Central,2026-02-25 00:45:08,2026-02-25 15:33:08,14.8,766.2,HR-32-BC-8678,DRV903
TRP003152,MANDI017,WH-North,2026-08-12 00:00:00,2026-08-12 14:27:52,14.464444444444444,729.4,UP-75-BC-2656,DRV437
TRP004120,MANDI057,WH-North,2026-04-14 15:05:15,,23.3,1030.9,UP-11-AB-9018,DRV740
TRP009939,MANDI017,WH-North,2026-06-01 09:17:25,,5.5,289.5,UP-75-DF-2083,DRV552
TRP009346,MANDI053,Export-Terminal,2026-06-03 09:31:22,2026-06-03 15:43:22,6.2,345.4,DL-43-DF-6401,DRV957
TRP001835,MANDI038,WH-West,2026-08-15 14:08:00,2026-08-15 19:50:37,5.710277777777778,330.2,DL-26-DF-9569,DRV689
TRP006271,MANDI017,WH-East,2026-08-16 00:00:00,2026-08-16 15:11:05,15.184722222222222,274.6999150144128,RJ-98-AB-8096,DRV117
TRP007780,MANDI035,WH-West,2026-05-21 09:52:23,2026-05-22 03:10:00,17.29361111111111,873.9,,DRV834
TRP004342,MANDI027,WH-East,2026-04-19 01:03:39,2026-04-19 04:51:39,3.8,220.6,PB-24-AB-7997,DRV970
TRP004908,MANDI043,WH-West,2026-02-20 00:00:00,2026-02-21 10:26:00,34.43333333333333,783.6,DL-14-DF-9795,DRV254
TRP005555,MANDI014,WH-East,2026-01-13 09:50:15,2026-01-14 05:20:15,19.5,861.2,HR-52-CD-2410,DRV481
TRP009990,MANDI022,WH-East,2026-03-17 09:04:13,2026-03-18 04:52:13,19.8,1081.999665255168,DL-93-CD-5687,DRV303
TRP007884,MANDI057,WH-West,2026-07-04 21:39:40,2026-07-05 19:15:00,21.58888888888889,1055.5996734226944,DL-11-BC-5956,DRV535
TRP003650,MANDI054,WH-West,2026-04-21 08:51:09,2026-04-21 15:21:09,6.5,347.3,RJ-46-BC-4275,DRV149
TRP002263,MANDI054,Export-Terminal,2026-08-21 10:55:01,2026-08-21 00:00:00,6.8,312.7,,DRV671
TRP002247,MANDI032,WH-East,2026-08-16 23:30:00,2026-08-17 07:30:00,8.0,415.9998712995841,UP-55-DF-4215,
TRP000836,MANDI055,WH-Central,2026-08-04 18:39:00,2026-08-05 18:09:00,23.5,1192.7996309763073,HR-96-AB-5883,DRV393
TRP008729,MANDI004,WH-West,2026-08-29 20:57:00,2026-08-30 05:39:56,8.715555555555556,422.3998693195776,HR-36-CD-9886,DRV811
TRP005352,MANDI044,WH-East,2026-04-30 09:32:53,2026-05-01 00:02:00,14.485277777777778,679.1,DL-17-CD-5585,DRV934
TRP000433,MANDI029,WH-East,2026-08-11 06:19:00,2026-08-11 17:01:31,10.70861111111111,432.5,UP-24-DF-5381,DRV562
TRP004964,MANDI022,WH-Central,2026-01-14 23:52:07,2026-01-15 14:16:07,14.4,691.9,UP-94-DF-3578,
TRP008505,MANDI048,Export-Terminal,2026-06-07 14:23:00,2026-06-08 10:35:00,20.2,1084.7996643889153,,DRV135
TRP005124,MANDI052,WH-Central,2026-06-18 03:23:26,2026-06-19 01:23:00,21.99277777777778,1124.7,HR-55-CD-2151,DRV602
TRP006755,MANDI048,WH-Central,2026-03-08 00:00:00,2026-03-08 22:52:00,22.866666666666667,158.0,PB-77-DF-1675,DRV863
TRP003942,MANDI019,WH-West,2026-01-20 00:39:09,2026-01-20 12:03:09,11.4,502.0,UP-93-AB-7904,DRV783
TRP001194,MANDI027,WH-East,2026-07-28 22:29:00,2026-07-29 16:53:12,18.403333333333332,857.1,DL-71-CD-2421,DRV231
TRP007554,MANDI051,WH-Central,2026-03-02 13:00:00,2026-03-03 06:06:52,17.114444444444445,,,DRV634
TRP002907,MANDI040,WH-East,2026-09-05 19:35:46,2026-09-06 09:59:00,14.387222222222222,738.0,UP-26-BC-1478,DRV588
TRP005962,MANDI016,Export-Terminal,2026-04-28 17:46:14,2026-04-29 14:46:14,21.0,1118.3,RJ-49-CD-1705,DRV963
TRP008553,MANDI034,WH-Central,2026-03-05 16:46:00,,7.3,,,DRV438
TRP008275,MANDI034,WH-West,2026-05-24 09:07:23,2026-05-24 16:25:23,7.3,,UP-76-BC-6454,DRV578
TRP008542,MANDI057,WH-South,2026-03-04 16:59:00,2026-03-05 05:53:52,12.914444444444445,720.3,UP-53-CD-2215,DRV763
TRP003674,MANDI040,WH-South,2026-09-05 23:04:28,2026-09-06 00:00:00,0.9255555555555556,1236.5,,
TRP006969,MANDI054,WH-East,2026-06-28 19:00:08,2026-06-29 12:06:08,17.1,708.1,RJ-54-DF-6278,DRV769
TRP002730,MANDI046,WH-South,2026-04-02 00:00:00,2026-04-02 07:36:00,7.6,214.0,PB-91-CD-3826,DRV920
TRP006551,MANDI042,WH-Central,2026-06-01 08:03:00,2026-06-01 11:45:00,3.7,204.2,PB-47-CD-6196,DRV596
TRP006508,MANDI044,WH-North,2026-01-08 07:35:00,2026-01-08 22:59:06,15.401666666666667,904.0,,DRV182
TRP000434,MANDI034,Export-Terminal,2026-02-14 05:05:24,2026-02-14 00:00:00,11.8,519.6,RJ-99-CD-8125,
TRP003888,MANDI040,WH-West,2026-02-16 01:30:48,2026-02-16 07:06:48,5.6,275.5,PB-30-DF-2448,DRV912
TRP008570,MANDI053,WH-West,2026-02-23 03:51:53,2026-02-23 07:15:53,3.4,192.0,,DRV205
TRP009457,MANDI031,WH-Central,2026-08-10 19:11:00,2026-08-10 22:35:00,3.4,146.7,,DRV511
TRP000105,MANDI047,WH-Central,2026-04-04 19:01:00,2026-04-05 16:25:52,21.414444444444445,1023.4,RJ-70-AB-6180,DRV623
TRP005799,MANDI022,WH-South,2026-02-14 20:57:00,2026-02-15 00:45:00,3.8,213.6,HR-67-DF-4061,DRV197
TRP001657,MANDI011,WH-West,2026-07-28 10:40:12,2026-07-29 09:34:12,22.9,963.8997017924736,PB-13-BC-8892,DRV151
TRP007415,MANDI023,WH-East,2026-04-01 11:56:54,2026-04-02 06:20:00,18.385,951.9,HR-11-AB-7263,DRV485
TRP001534,MANDI023,WH-Central,2026-05-31 03:15:31,2026-05-31 07:45:00,4.491388888888889,220.8,,DRV235
TRP002987,MANDI054,WH-North,2026-05-10 13:25:07,2026-05-10 17:49:07,4.4,200.3,HR-87-BC-1544,DRV334
TRP008888,MANDI011,WH-Central,2026-06-25 05:28:00,2026-06-26 01:16:00,19.8,848.0,PB-33-CD-1026,DRV660
TRP001333,MANDI026,WH-West,2026-04-30 23:28:45,2026-05-01 07:58:00,8.4875,375.8,PB-18-AB-8413,DRV183
TRP009736,MANDI053,WH-Central,2026-02-07 16:52:14,2026-02-08 03:40:14,10.8,560.5,,DRV920
TRP006725,MANDI056,WH-East,2026-09-08 13:31:00,2026-09-09 08:49:00,19.3,846.5,,
TRP005956,MANDI016,Export-Terminal,2026-02-16 11:02:12,2026-02-16 17:50:00,6.796666666666667,402.6,HR-23-DF-1709,DRV569
TRP001444,MANDI021,WH-East,2026-06-23 00:00:00,,,911.7,RJ-21-CD-5846,DRV233
TRP003435,MANDI038,WH-Central,2026-09-08 23:35:35,,4.6,256.499920645056,,DRV119
TRP000215,MANDI049,WH-Central,2026-06-19 13:44:19,2026-06-20 00:00:00,10.261388888888888,941.2,HR-33-BC-6984,DRV703
TRP005854,MANDI051,WH-North,2026-02-15 23:30:00,2026-02-16 20:12:00,20.7,1126.9,UP-38-CD-5638,DRV530
TRP006933,MANDI056,WH-East,2026-02-25 12:28:18,2026-02-26 03:22:00,14.895,867.8997314925696,UP-35-CD-7004,DRV612
TRP004903,MANDI001,WH-East,2026-05-25 00:00:00,2026-05-25 18:12:51,18.214166666666667,496.3,HR-15-DF-6255,DRV518
TRP008240,MANDI041,WH-West,2026-07-19 09:06:37,2026-07-20 05:54:37,20.8,994.4,RJ-54-CD-7542,DRV995
TRP001420,MANDI033,WH-North,2026-02-07 06:08:32,2026-02-07 20:38:00,14.491111111111111,713.499779260224,DL-65-DF-9748,
TRP003636,MANDI047,WH-North,2026-05-24 04:43:21,,12.9,521.3,,DRV769
TRP008813,MANDI042,WH-North,2026-05-15 15:44:42,,3.6,193.8,DL-85-DF-5056,DRV506
TRP000182,MANDI037,WH-South,2026-08-04 13:18:00,2026-08-04 18:06:00,4.8,271.2,RJ-37-BC-2117,DRV195
TRP004711,MANDI039,WH-North,2026-02-19 21:32:00,,21.7,1085.4,HR-27-CD-6483,DRV998
TRP009050,MANDI030,WH-East,2026-04-25 15:35:00,2026-04-26 13:05:42,21.511666666666667,1209.2,PB-36-CD-4636,DRV163
TRP002447,MANDI007,WH-South,2026-04-21 10:24:23,2026-04-21 15:42:00,5.293611111111111,,DL-70-DF-2871,DRV541
TRP005817,MANDI012,WH-Central,2026-01-03 20:34:16,2026-01-04 15:52:16,19.3,1117.299654334195,PB-34-AB-8727,DRV725
TRP003722,MANDI035,WH-East,2026-05-02 17:13:00,2026-05-03 07:49:46,14.612777777777778,,RJ-99-AB-3485,DRV826
TRP006201,MANDI032,Export-Terminal,2026-05-29 01:28:58,2026-05-29 05:04:58,3.6,144.4,RJ-29-AB-8269,
TRP007326,MANDI007,WH-Central,2026-08-03 00:00:00,2026-08-03 00:00:00,0.0,1294.7,HR-57-DF-2995,DRV125
TRP006080,MANDI010,WH-West,2026-01-30 09:14:11,2026-01-31 05:26:11,20.2,1163.1,RJ-52-AB-9409,DRV652
TRP008412,MANDI024,WH-Central,2026-05-20 20:45:30,2026-05-21 19:03:00,22.291666666666668,1300.1,,
TRP003173,MANDI029,WH-South,2026-09-01 08:31:48,2026-09-02 00:00:00,15.47,1090.299662687347,RJ-50-DF-3286,DRV327
TRP001224,MANDI006,WH-South,2026-05-12 01:40:00,2026-05-12 00:00:00,9.8,405.1,UP-63-AB-7134,DRV156
TRP008269,MANDI049,Export-Terminal,2026-08-14 19:49:00,2026-08-15 01:55:15,6.104166666666667,363.8,HR-78-CD-5111,DRV706
TRP000071,MANDI015,Export-Terminal,2026-05-13 01:57:04,2026-05-13 05:27:04,3.5,191.6,HR-73-DF-7557,DRV808
TRP000545,MANDI012,WH-South,2026-07-17 10:11:46,2026-07-18 07:59:46,21.8,1297.8,HR-21-BC-3924,DRV727
TRP001205,MANDI032,WH-South,2026-03-29 08:44:57,2026-03-29 21:44:57,13.0,624.9,HR-14-CD-9373,DRV266
TRP003871,MANDI036,WH-South,2026-04-20 10:26:12,2026-04-20 23:38:00,13.196666666666667,536.9,DL-48-BC-5025,DRV953
TRP003652,MANDI020,Export-Terminal,2026-02-02 00:00:00,,5.6,328.3,,DRV608
TRP009471,MANDI052,WH-Central,2026-04-29 09:10:17,2026-04-30 08:52:00,23.69527777777778,977.7,RJ-86-CD-3186,DRV893
TRP003147,MANDI042,WH-North,2026-04-25 00:00:00,2026-04-26 13:14:08,37.23555555555556,1372.9,RJ-14-DF-5503,DRV886
TRP008409,MANDI001,WH-South,2026-07-07 05:10:00,2026-07-08 00:46:00,19.6,1165.6,HR-56-AB-7565,DRV204
TRP006232,MANDI055,WH-Central,2026-03-23 16:11:04,2026-03-23 22:35:00,6.398888888888889,295.0,,DRV151
TRP005582,MANDI049,WH-West,2026-03-23 11:01:00,2026-03-23 19:13:56,8.215555555555556,,HR-11-AB-4769,DRV718
TRP009773,MANDI018,WH-East,2026-01-14 23:09:48,,19.9,877.2997285844353,HR-69-CD-1043,DRV853
TRP007446,MANDI016,WH-North,2026-02-02 03:10:38,2026-02-02 11:16:00,8.089444444444444,406.49987423865605,UP-34-CD-7764,
TRP008918,MANDI022,Export-Terminal,2026-07-05 05:36:00,,6.9,294.6999088268928,HR-53-DF-6764,DRV374
TRP007418,MANDI056,WH-North,2026-02-24 23:57:13,2026-02-25 00:00:00,0.04638888888888889,208.2,,DRV916
TRP003502,MANDI032,WH-Central,2026-04-30 12:44:00,2026-05-01 00:00:00,11.266666666666667,1207.1,DL-21-BC-9993,DRV903
TRP000878,MANDI032,WH-West,2026-01-12 09:42:00,2026-01-12 20:48:08,11.102222222222222,523.999837886976,HR-95-CD-2838,DRV364
TRP008455,MANDI029,WH-Central,2026-02-18 04:18:26,2026-02-18 06:24:26,2.1,111.8,DL-84-BC-3856,
TRP000197,MANDI035,WH-Central,2026-07-23 17:04:00,2026-07-23 19:40:26,2.607222222222222,111.8,,DRV633
TRP008182,MANDI007,WH-Central,2026-05-22 15:08:00,2026-05-23 11:38:33,20.509166666666665,1076.2,UP-54-BC-7125,DRV765
TRP003995,MANDI012,WH-Central,2026-05-01 07:22:00,2026-05-01 22:46:00,15.4,793.5,RJ-10-AB-5782,DRV442
TRP006854,MANDI032,WH-Central,2026-03-08 17:28:39,2026-03-09 04:58:00,11.489166666666666,,RJ-62-BC-8944,DRV829
TRP002998,MANDI034,WH-North,2026-07-18 10:37:18,2026-07-19 00:49:18,14.2,673.0,HR-22-AB-7096,DRV976
TRP002572,MANDI013,Export-Terminal,2026-05-17 09:37:00,2026-05-17 15:25:00,5.8,,PB-70-AB-1412,DRV797
TRP004270,MANDI028,Export-Terminal,2026-04-23 15:32:41,,21.3,956.5,UP-71-CD-5894,DRV905
TRP007880,MANDI042,Export-Terminal,2026-04-03 04:25:52,2026-04-03 10:13:52,5.8,,PB-63-DF-3174,DRV886
TRP008975,MANDI046,Export-Terminal,2026-02-19 10:22:00,2026-02-20 06:28:31,20.10861111111111,1186.6,DL-27-BC-8740,DRV737
TRP009742,MANDI025,WH-West,2026-04-21 00:18:23,2026-04-21 05:36:00,5.293611111111111,271.2,RJ-83-DF-3505,
TRP006714,MANDI030,WH-North,2026-08-10 14:56:26,2026-08-11 06:38:26,15.7,912.1,PB-54-DF-3901,DRV473
TRP006461,MANDI045,WH-West,2026-06-14 06:14:34,2026-06-14 15:02:34,8.8,384.6998809830528,,DRV360
TRP005835,MANDI004,WH-South,2026-04-30 16:36:58,2026-05-01 00:00:00,7.3838888888888885,970.7,HR-80-BC-9177,DRV943
TRP002869,MANDI017,Export-Terminal,2026-05-24 11:51:55,2026-05-25 07:09:00,19.28472222222222,864.5,RJ-82-DF-5707,DRV437
TRP002719,MANDI024,WH-East,2026-02-08 01:23:00,2026-02-08 14:23:10,13.002777777777778,632.4,PB-17-AB-7102,
TRP009003,MANDI037,WH-Central,2026-07-06 00:00:00,2026-07-07 01:44:00,25.733333333333334,787.4,HR-37-AB-4146,DRV908
TRP004238,MANDI029,WH-West,2026-04-29 05:09:00,2026-04-30 04:39:52,23.514444444444443,1130.199650343245,,DRV910
TRP008020,MANDI030,WH-North,2026-04-06 12:20:59,2026-04-07 10:02:00,21.683611111111112,918.1,RJ-48-AB-5064,DRV241
TRP000189,MANDI036,WH-South,2026-03-29 03:15:29,,18.4,988.7,UP-31-BC-8897,DRV317
TRP007503,MANDI009,WH-South,2026-07-20 05:16:48,2026-07-20 14:04:00,8.786666666666667,411.59987266083846,PB-72-DF-3204,DRV974
TRP008024,MANDI046,Export-Terminal,2026-06-09 23:34:00,2026-06-10 13:58:31,14.408611111111112,644.1,RJ-38-DF-3174,DRV150
TRP002683,MANDI045,WH-North,2026-03-05 10:07:00,2026-03-05 23:43:00,13.6,550.5,RJ-19-BC-9294,
TRP005471,MANDI022,WH-South,2026-01-05 03:28:15,2026-01-05 15:16:15,11.8,692.0,PB-87-AB-8843,DRV718
TRP005362,MANDI009,WH-East,2026-06-08 15:25:00,2026-06-08 18:43:55,3.3152777777777778,173.9,UP-20-BC-9635,DRV612
TRP004415,MANDI028,WH-South,2026-05-11 15:30:00,2026-05-11 20:42:51,5.214166666666666,210.0,UP-56-AB-5407,DRV486
TRP007245,MANDI036,Export-Terminal,2026-03-07 16:48:11,2026-03-08 00:42:11,7.9,405.6,PB-96-BC-6452,DRV464
TRP000219,MANDI039,Export-Terminal,2026-05-19 20:31:00,,9.3,394.7,DL-99-DF-5470,DRV118
TRP008242,MANDI048,WH-South,2026-06-06 11:19:00,2026-06-06 19:55:00,8.6,391.3998789102336,HR-37-AB-2266,DRV297
TRP006350,MANDI035,WH-North,2026-01-10 20:14:00,2026-01-10 23:44:20,3.5055555555555555,181.29994391013122,RJ-67-BC-4771,DRV888
TRP004866,MANDI006,WH-Central,2026-08-05 04:46:15,2026-08-05 11:40:15,6.9,309.3,UP-52-BC-4778,
TRP002544,MANDI047,WH-East,2026-07-15 07:19:29,2026-07-16 04:13:29,20.9,1001.8,,DRV815
TRP004036,MANDI033,Export-Terminal,2026-07-19 00:00:00,2026-07-20 13:50:14,37.83722222222222,1164.2,,DRV484
TRP001245,MANDI003,Export-Terminal,2026-08-02 02:31:00,2026-08-02 17:43:12,15.203333333333333,784.9,DL-81-AB-2960,DRV612
TRP000421,MANDI012,WH-East,2026-05-18 19:55:29,2026-05-18 22:25:00,2.4919444444444445,142.79995582110723,UP-66-BC-7147,DRV427
TRP007531,MANDI036,Export-Terminal,2026-08-15 00:14:35,2026-08-15 14:38:35,14.4,818.6,DL-63-AB-2492,DRV162
TRP006796,MANDI023,WH-South,2026-08-30 20:19:49,2026-08-31 03:07:00,6.786388888888889,324.4,,DRV989
TRP002059,MANDI040,WH-East,2026-04-22 05:49:14,2026-04-22 11:13:00,5.396111111111111,273.8,RJ-85-CD-4409,DRV523
TRP008831,MANDI001,WH-Central,2026-01-19 00:13:00,2026-01-19 05:37:00,5.4,257.9,HR-47-DF-5405,DRV262
TRP007018,MANDI001,WH-North,2026-02-09 21:13:25,2026-02-10 00:00:00,2.776388888888889,789.8,,DRV514
TRP004065,MANDI001,WH-East,2026-04-10 06:41:47,2026-04-10 10:11:00,3.4869444444444446,165.7,PB-62-BC-4395,DRV885
TRP004920,MANDI057,WH-West,2026-02-08 11:08:39,2026-02-08 19:38:39,8.5,462.7,RJ-61-CD-1638,DRV517
TRP001167,MANDI052,WH-West,2026-06-30 19:00:00,2026-07-01 00:00:00,5.0,725.3,RJ-14-DF-3545,DRV114
TRP000255,MANDI038,Export-Terminal,2026-02-20 00:26:00,2026-02-20 07:50:00,7.4,361.7,UP-59-BC-1689,DRV526
TRP000416,MANDI048,WH-East,2026-01-03 08:17:00,2026-01-03 23:05:03,14.800833333333333,887.5,DL-52-BC-2396,DRV439
TRP006400,MANDI016,WH-North,2026-01-05 18:15:10,2026-01-06 15:03:00,20.79722222222222,1081.8,DL-84-DF-4032,DRV353
TRP009543,MANDI001,WH-East,2026-04-07 04:02:56,2026-04-07 12:20:56,8.3,333.2,PB-60-BC-6869,DRV440
TRP009021,MANDI051,WH-West,2026-06-25 15:44:00,2026-06-26 01:50:16,10.104444444444445,,DL-56-CD-3175,
TRP004280,MANDI051,WH-East,2026-07-19 19:09:00,,,101.7,RJ-19-CD-7137,DRV180
TRP000760,MANDI037,WH-South,2026-08-15 00:40:11,2026-08-15 20:58:11,20.3,1217.7,DL-91-CD-3297,
TRP001386,MANDI017,WH-West,2026-02-03 19:45:44,2026-02-04 12:09:00,16.387777777777778,768.4997622445441,UP-19-AB-7216,DRV909
TRP000655,MANDI036,WH-North,2026-02-13 14:07:00,2026-02-13 20:19:18,6.205,298.4,UP-35-BC-6477,DRV657
TRP001202,MANDI024,WH-South,2026-04-02 00:00:00,2026-04-02 23:43:58,23.732777777777777,1304.9,,DRV364
TRP002414,MANDI040,WH-West,2026-05-02 14:04:00,2026-05-03 00:00:00,9.933333333333334,631.3,DL-30-BC-6055,DRV797
TRP008811,MANDI017,WH-East,2026-04-06 20:08:00,2026-04-07 16:32:00,20.4,1029.8996813736578,UP-83-CD-6435,DRV149
TRP005418,MANDI011,WH-East,2026-07-30 06:49:00,2026-07-30 16:13:31,9.408611111111112,440.9,RJ-54-BC-4933,DRV328
TRP005503,MANDI035,WH-North,2026-04-18 00:00:00,2026-04-18 16:06:00,16.1,679.8,PB-19-DF-7962,DRV733
TRP003402,MANDI016,WH-South,2026-07-31 00:04:44,2026-07-31 20:22:44,20.3,835.7,HR-77-AB-4833,
TRP006728,MANDI023,WH-South,2026-09-09 19:09:48,2026-09-09 21:51:48,2.7,130.4,DL-76-DF-7490,DRV128
TRP005129,MANDI010,WH-Central,2026-08-16 00:00:00,2026-08-16 09:54:35,9.909722222222221,,DL-28-AB-6153,DRV936
TRP003045,MANDI041,WH-North,2026-02-28 13:38:00,2026-03-01 00:26:22,10.806111111111111,522.3,HR-15-BC-1780,DRV141
TRP002831,MANDI006,WH-East,2026-04-07 18:06:59,2026-04-08 03:48:59,9.7,517.9,PB-43-BC-9324,DRV867
TRP003525,MANDI022,WH-South,2026-02-28 04:38:00,2026-02-28 14:20:51,9.714166666666667,551.8,UP-85-DF-2146,DRV942
TRP000329,MANDI052,WH-East,2026-07-17 22:33:00,2026-07-18 01:15:00,2.7,108.2,DL-92-CD-5557,DRV235
TRP007357,MANDI051,WH-Central,2026-06-19 05:33:12,2026-06-20 02:15:12,20.7,1214.3996242937858,UP-64-CD-7323,DRV699
TRP006533,MANDI052,WH-North,2026-01-11 10:23:58,2026-01-11 16:41:00,6.283888888888889,303.1,HR-22-BC-6185,DRV849
TRP009214,MANDI012,WH-South,2026-04-17 01:35:00,2026-04-17 16:23:00,14.8,804.8,HR-54-AB-5464,DRV227
TRP008860,MANDI018,WH-Central,2026-07-11 10:02:00,2026-07-11 18:44:00,8.7,417.6,RJ-63-AB-9308,DRV300
TRP002064,MANDI033,WH-East,2026-06-15 16:02:00,2026-06-15 22:26:03,6.400833333333333,300.8,UP-28-BC-4170,DRV740
TRP008300,MANDI034,WH-South,2026-05-10 11:52:00,,8.5,484.8,PB-79-AB-5621,
TRP004408,MANDI052,WH-North,2026-04-10 11:06:02,2026-04-10 21:12:02,10.1,518.5,DL-24-AB-1347,DRV507
TRP003034,MANDI057,WH-North,2026-04-18 02:32:00,2026-04-19 00:20:19,21.80527777777778,1033.3,UP-90-AB-5364,DRV225
TRP008728,MANDI056,Export-Terminal,2026-01-15 16:09:52,2026-01-16 03:03:52,10.9,594.5,PB-87-AB-4947,DRV674
TRP003953,MANDI029,WH-South,2026-07-26 01:26:00,,6.3,341.1,RJ-84-DF-1154,
TRP003828,MANDI037,WH-West,2026-04-22 06:55:52,,16.2,661.0,DL-91-DF-1256,DRV657
TRP004830,MANDI033,WH-Central,2026-03-11 01:24:56,2026-03-11 00:00:00,16.8,982.0,UP-77-BC-7474,DRV237
TRP001282,MANDI011,Export-Terminal,2026-02-27 03:25:59,2026-02-27 16:43:00,13.283611111111112,583.8998193553537,,DRV654
TRP003020,MANDI043,WH-North,2026-08-28 10:48:34,2026-08-29 00:00:00,13.190555555555555,763.0997639151744,PB-90-CD-1020,
TRP003030,MANDI004,WH-East,2026-08-12 02:52:00,2026-08-12 23:52:51,21.014166666666668,971.0,PB-11-BC-3408,DRV493
TRP002637,MANDI012,WH-West,2026-03-22 08:04:00,2026-03-23 07:40:11,23.603055555555557,981.2,RJ-41-DF-3051,DRV892
TRP006262,MANDI027,Export-Terminal,2026-07-25 03:14:09,2026-07-25 07:44:00,4.4975,214.9,RJ-40-AB-1415,DRV111
TRP007020,MANDI002,WH-West,2026-05-08 19:53:13,2026-05-09 10:29:13,14.6,870.5997306572546,UP-95-AB-1463,DRV310
TRP004891,MANDI055,WH-Central,2026-01-07 07:11:34,2026-01-07 22:17:34,15.1,754.1,UP-21-AB-1660,DRV494
TRP003019,MANDI035,WH-Central,2026-07-27 11:29:59,2026-07-28 00:59:00,13.483611111111111,666.7,DL-35-AB-5109,DRV319
TRP002946,MANDI033,WH-North,2026-06-22 11:37:17,2026-06-22 19:19:17,7.7,335.0,DL-10-CD-4920,DRV782
TRP006664,MANDI038,WH-West,2026-03-29 16:55:00,2026-03-30 11:31:00,18.6,786.7997565829633,UP-35-AB-8383,DRV337
TRP005318,MANDI056,WH-South,2026-05-09 03:33:00,2026-05-10 00:00:00,20.45,1099.8,,DRV288
TRP004292,MANDI003,WH-West,2026-03-12 20:06:00,2026-03-13 01:42:57,5.615833333333334,296.5,UP-74-AB-3575,DRV356
TRP008178,MANDI035,WH-West,2026-01-01 16:13:53,2026-01-02 10:13:00,17.985277777777778,981.3,PB-41-AB-7068,DRV759
TRP002664,MANDI056,WH-South,2026-08-20 07:06:00,2026-08-21 06:36:00,23.5,1000.6,PB-84-DF-6836,DRV895
TRP008615,MANDI011,WH-West,2026-01-19 08:54:00,2026-01-19 00:00:00,3.9,216.2,RJ-87-BC-1605,
TRP001283,MANDI046,Export-Terminal,2026-02-01 07:27:00,2026-02-02 06:51:54,23.415,1190.2996317497473,UP-16-CD-3691,DRV582
TRP004122,MANDI015,WH-West,2026-06-22 00:59:00,2026-06-22 10:53:32,9.908888888888889,525.3,UP-56-DF-4634,DRV541
TRP001363,MANDI011,WH-Central,2026-02-26 08:05:26,2026-02-27 07:11:00,23.092777777777776,1072.0,RJ-24-BC-4292,DRV482
TRP008533,MANDI019,WH-North,2026-07-15 22:26:00,2026-07-16 13:56:00,15.5,698.3,HR-24-DF-5508,
TRP006299,MANDI035,WH-North,2026-07-01 03:49:03,2026-07-02 03:37:03,23.8,1216.7,PB-19-CD-5504,DRV926
TRP001438,MANDI057,WH-Central,2026-04-03 11:32:00,2026-04-03 00:00:00,6.1,353.5998906046464,RJ-55-BC-3261,DRV640
TRP006034,MANDI036,Export-Terminal,2026-04-28 23:16:14,2026-04-29 08:04:00,8.796111111111111,440.6,PB-10-AB-1065,DRV439
TRP004092,MANDI034,WH-West,2026-06-25 07:28:00,2026-06-26 02:16:44,18.81222222222222,758.5,RJ-79-CD-8280,
TRP000057,MANDI014,WH-Central,2026-03-13 17:38:00,2026-03-14 08:56:11,15.303055555555556,878.6,,DRV716
TRP003528,MANDI034,WH-West,2026-05-11 06:27:00,2026-05-11 21:45:10,15.302777777777777,706.8,,DRV136
TRP001845,MANDI012,WH-West,2026-01-22 23:53:00,2026-01-23 03:29:11,3.6030555555555557,,UP-47-AB-6976,DRV549
TRP004696,MANDI038,WH-South,2026-04-19 16:37:51,2026-04-20 12:31:51,19.9,1097.2,UP-51-BC-5011,DRV390
TRP008919,MANDI034,WH-South,2026-01-23 19:06:17,2026-01-24 09:00:17,13.9,744.3,HR-79-AB-5980,DRV684
