arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,unit_standardized,arrival_quantity_qtl
ARR0016138,2026-08-14,MANDI035,Mustard,,"6,369.0 KG",,116.0,kg,63.690000000000005
ARR0022818,2026-11-01,MANDI052,Rice,Hybrid,33867.0,KGS,74.0,kgs,338.67
ARR0020901,2026-08-21,MANDI030,Maize,Premium,174.33,Qtl,91.0,qtl,174.33
ARR0002827,2026-05-07,MANDI011,Sugarcane,Premium,256.26,Quintals,60.0,quintals,256.26
ARR0019437,2026-04-01,MANDI040,Cotton,,26.639,Tonnes,66.0,tonnes,266.39
ARR0018167,2026-03-03,MANDI032,Rice,PBW-343,33.495,MT,53.0,mt,334.95
ARR0015780,2026-08-04,MANDI056,Maize,Premium,92.07,Quintals,121.0,quintals,92.07
ARR0020946,2026-05-20,MANDI044,Mustard,Premium,25153.0,KGS,,kgs,251.53
ARR0024352,2026-04-21,MANDI028,Wheat,PBW-343,44.2,Qtl,109.0,qtl,44.2
ARR0019138,2026-08-13,MANDI041,Sugarcane,PBW-343,200.15,qtl,147.0,qtl,200.15
ARR0023534,2026-04-08,MANDI025,Rice,Premium,"29,983.999999999996 KG",,100.0,kg,299.84
ARR0006836,2026-06-07,MANDI046,Cotton,,478.39,Qtl,15.0,qtl,478.39
ARR0008009,2026-08-02,MANDI008,Cotton,,207.2,Q,,q,207.2
ARR0001797,2026-08-02,MANDI055,Sugarcane,PBW-343,81.91,quintal,133.0,quintal,81.91
ARR0013011,2026-06-19,MANDI010,Mustard,Local,408.62,Q,51.0,q,408.62
ARR0019305,2026-04-14,MANDI054,Rice,Local,375.81,Q,102.0,q,375.81
ARR0014643,2026-12-08,MANDI017,Sugarcane,PBW-343,45.318,tonnes,37.0,tonnes,453.17999999999995
ARR0014620,2026-03-19,MANDI017,Wheat,,-314.12,KG,,kg,
ARR0024722,2026-02-25,MANDI006,Cotton,Premium,344.51 qtl,,123.0,qtl,344.51
ARR0015514,2026-08-12,MANDI004,Mustard,Hybrid,474.76,Q,104.0,q,474.76
ARR0024882,2026-09-03,MANDI018,Maize,PBW-343,"28,304.000000000004 KG",,96.0,kg,283.04
ARR0007406,2026-03-20,MANDI048,Sugarcane,HD-2967,"39,287.0 KG",,81.0,kg,392.87
ARR0014100,2026-11-02,MANDI027,Sugarcane,PBW-343,9339.0,KGS,,kgs,93.39
ARR0015852,2026-02-28,MANDI004,Maize,Premium,25073.0,Kilo,48.0,kilo,250.73000000000002
ARR0020316,2026-12-03,MANDI057,Sugarcane,Local,36.82 qtl,,90.0,qtl,36.82
ARR0013656,2026-05-03,MANDI052,Wheat,Hybrid,346.09 qtl,,61.0,qtl,346.09
ARR0024208,2026-05-29,MANDI022,Rice,Premium,14.017,Tonnes,49.0,tonnes,140.17
ARR0010934,2026-03-15,MANDI029,Sugarcane,,413.34,qtl,,qtl,413.34
ARR0014400,2026-04-15,MANDI033,Wheat,Hybrid,3180.0,KG,31.0,kg,31.8
ARR0017227,2026-08-28,MANDI002,Cotton,Pusa-1121,"37,766.0 KG",,80.0,kg,377.66
ARR0021814,2026-02-10,MANDI042,Maize,Pusa-1121,30.037,tonnes,,tonnes,300.37
ARR0016349,2026-08-28,MANDI054,Cotton,Pusa-1121,8367.0,kg,10.0,kg,83.67
ARR0021751,2026-04-05,MANDI032,Rice,Premium,15984.0,Kilo,26.0,kilo,159.84
ARR0008454,2026-04-14,MANDI051,Cotton,PBW-343,"27,760.000000000004 KG",,,kg,277.6
ARR0014422,2026-08-17,MANDI043,Wheat,HD-2967,289.43,quintal,131.0,quintal,289.43
ARR0022537,2026-05-08,MANDI018,Rice,HD-2967,423.01 qtl,,5.0,qtl,423.01
ARR0014613,2026-02-19,MANDI032,Sugarcane,PBW-343,197.94 qtl,,,qtl,197.94
ARR0004864,2026-03-10,MANDI020,Maize,Premium,445.05,Qtl,49.0,qtl,445.05
ARR0004752,2026-02-03,MANDI028,Cotton,Pusa-1121,298.66 qtl,,,qtl,298.66
ARR0006608,2026-04-26,MANDI031,Maize,PBW-343,115.63 qtl,,,qtl,115.63
ARR0009609,2026-01-21,MANDI017,Cotton,HD-2967,9898.0,kg,,kg,98.98
ARR0015177,2026-01-12,MANDI004,Sugarcane,HD-2967,31872.000000000004,KGS,49.0,kgs,318.72
ARR0004506,2026-04-12,MANDI013,Rice,Premium,210.55,qtl,126.0,qtl,210.55
ARR0008687,2026-08-02,MANDI018,Maize,Local,480.72,quintal,79.0,quintal,480.72
ARR0007553,2026-07-27,MANDI055,Cotton,,23.308,tonnes,23.0,tonnes,233.07999999999998
ARR0023868,2026-06-21,MANDI036,Maize,Pusa-1121,"44,269.0 KG",,117.0,kg,442.69
ARR0010782,2026-03-13,MANDI005,Sugarcane,HD-2967,238.58,Qtl,,qtl,238.58
ARR0006843,2026-09-04,MANDI026,Mustard,Hybrid,264.26,quintal,22.0,quintal,264.26
ARR0005474,2026-03-01,MANDI016,Rice,HD-2967,452.39,Qtl,145.0,qtl,452.39
ARR0010785,2026-05-02,MANDI039,Sugarcane,HD-2967,35635.0,Kilo,,kilo,356.35
ARR0002800,2026-03-12,MANDI023,Rice,PBW-343,23445.0,kg,45.0,kg,234.45000000000002
ARR0002236,2026-06-15,MANDI009,Sugarcane,Hybrid,183.64,quintal,100.0,quintal,183.64
ARR0014251,2026-03-01,MANDI001,Wheat,HD-2967,12631.0,Kgs,144.0,kgs,126.31
ARR0016612,2026-07-20,MANDI050,Sugarcane,Pusa-1121,284.72,Qtl,20.0,qtl,284.72
ARR0012751,2026-02-13,MANDI054,Sugarcane,Hybrid,371.68,Quintals,62.0,quintals,371.68
ARR0003169,2026-08-07,MANDI050,Mustard,,46658.0,KGS,101.0,kgs,466.58
ARR0018955,2026-08-26,MANDI044,Sugarcane,Hybrid,41923.0,KGS,69.0,kgs,419.23
ARR0013590,2026-08-19,MANDI012,Maize,Local,183.72,Q,123.0,q,183.72
ARR0009768,2026-09-08,MANDI042,Rice,,137.36 qtl,,128.0,qtl,137.36
ARR0016592,2026-06-04,MANDI017,Maize,Local,2615.0,KGS,104.0,kgs,26.150000000000002
ARR0023274,2026-01-19,MANDI032,Mustard,Hybrid,352.84,Qtl,146.0,qtl,352.84
ARR0003215,2026-06-16,MANDI018,Cotton,Premium,90.31,quintal,5.0,quintal,90.31
ARR0006204,2026-05-07,MANDI013,Cotton,Hybrid,33.187,MT,29.0,mt,331.87
ARR0014668,2026-01-16,MANDI028,Maize,,12665.0,KG,,kg,126.65
ARR0019179,2026-05-22,MANDI056,Maize,Hybrid,168.43,Q,96.0,q,168.43
ARR0008280,2026-07-29,MANDI053,Mustard,,225.5,quintal,98.0,quintal,225.5
ARR0015901,2026-02-24,MANDI029,Maize,Local,13322.0,Kilo,,kilo,133.22
ARR0007758,2026-06-21,MANDI009,Cotton,Hybrid,41788.0,KGS,120.0,kgs,417.88
ARR0007720,2026-02-12,MANDI032,Cotton,HD-2967,329.64,Q,41.0,q,329.64
ARR0014725,2026-04-05,MANDI015,Mustard,,34.814,MT,19.0,mt,348.14
ARR0018146,2026-07-12,MANDI014,Mustard,Pusa-1121,191.8,Quintals,132.0,quintals,191.8
ARR0004025,2026-04-11,MANDI048,Mustard,Hybrid,49068.0,kg,,kg,490.68
ARR0013442,2026-04-04,MANDI025,Wheat,,58.6 qtl,,48.0,qtl,58.6
ARR0018176,2026-04-01,MANDI002,Mustard,Hybrid,26.189999999999998,MT,20.0,mt,261.9
ARR0015910,2026-05-26,MANDI003,Maize,Pusa-1121,43745.0,Kilo,,kilo,437.45
ARR0012217,2026-03-03,MANDI040,Wheat,,117.11 qtl,,35.0,qtl,117.11
ARR0010677,2026-06-21,MANDI043,Maize,Local,196.8,quintal,58.0,quintal,196.8
ARR0001749,2026-01-16,MANDI007,Wheat,HD-2967,331.05,qtl,6.0,qtl,331.05
ARR0023620,2026-08-03,MANDI041,Maize,Hybrid,399.59 qtl,,132.0,qtl,399.59
ARR0000585,2026-02-18,MANDI026,Wheat,PBW-343,109.83,qtl,6.0,qtl,109.83
ARR0009428,2026-08-02,MANDI031,Maize,,25814.999999999996,kg,36.0,kg,258.15
ARR0022275,2026-02-05,MANDI031,Cotton,Local,230.06 qtl,,133.0,qtl,230.06
ARR0013951,2026-05-24,MANDI012,Wheat,HD-2967,494.08,Qtl,35.0,qtl,494.08
ARR0020575,2026-03-25,MANDI044,Maize,Pusa-1121,397.41 qtl,,,qtl,397.41
ARR0022036,2026-05-04,MANDI039,Mustard,Local,23.259999999999998,tonnes,63.0,tonnes,232.59999999999997
ARR0002645,2026-01-29,MANDI028,Mustard,HD-2967,"16,353.0 KG",,80.0,kg,163.53
ARR0002316,2026-05-02,MANDI051,Wheat,,"34,768.0 KG",,,kg,347.68
ARR0021879,2026-07-08,MANDI017,Maize,Local,"25,584.0 KG",,99.0,kg,255.84
ARR0007503,2026-04-20,MANDI056,Cotton,Hybrid,7028.0,KGS,62.0,kgs,70.28
ARR0008279,2026-05-04,MANDI038,Sugarcane,,67.32 qtl,,,qtl,67.32
ARR0005941,2026-06-06,MANDI009,Mustard,PBW-343,49.11,Qtl,77.0,qtl,49.11
ARR0017743,2026-03-04,MANDI012,Rice,PBW-343,27.012999999999998,T,34.0,t,270.13
ARR0024360,2026-08-14,MANDI053,Sugarcane,Hybrid,-380.57,KG,135.0,kg,
ARR0004014,2026-04-16,MANDI001,Mustard,HD-2967,127.29,Q,60.0,q,127.29
ARR0016800,2026-08-19,MANDI013,Rice,Hybrid,26941.000000000004,KGS,124.0,kgs,269.41
ARR0000696,2026-05-09,MANDI032,Mustard,HD-2967,38.324,MT,64.0,mt,383.24
ARR0019079,2026-01-26,MANDI036,Wheat,Premium,277.0,qtl,8.0,qtl,277.0
ARR0014629,2026-05-04,MANDI049,Mustard,Premium,22117.0,KG,101.0,kg,221.17000000000002
ARR0015757,2026-05-03,MANDI057,Rice,Hybrid,35291.0,KG,125.0,kg,352.91
ARR0001021,2026-02-25,MANDI009,Cotton,Premium,112.94,Qtl,118.0,qtl,112.94
ARR0016026,2026-04-15,MANDI012,Rice,Pusa-1121,27042.0,KGS,52.0,kgs,270.42
ARR0001534,2026-02-05,MANDI049,Sugarcane,Premium,192.18,qtl,25.0,qtl,192.18
ARR0003519,2026-02-22,MANDI038,Mustard,Hybrid,30689.0,kg,,kg,306.89
ARR0000484,2026-09-02,MANDI036,Maize,Pusa-1121,"24,839.0 KG",,66.0,kg,248.39000000000001
ARR0019101,2026-01-02,MANDI008,Cotton,,65.72,Qtl,43.0,qtl,65.72
ARR0024557,2026-07-08,MANDI014,Sugarcane,Hybrid,"48,912.0 KG",,123.0,kg,489.12
ARR0000708,2026-05-30,MANDI031,Mustard,Premium,13093.0,Kgs,42.0,kgs,130.93
ARR0002713,2026-03-28,MANDI017,Sugarcane,Hybrid,33767.0,KG,114.0,kg,337.67
ARR0023824,2026-05-26,MANDI026,Wheat,Pusa-1121,30935.000000000004,kg,52.0,kg,309.35
ARR0020748,2026-04-28,MANDI054,Sugarcane,Pusa-1121,334.77 qtl,,118.0,qtl,334.77
ARR0008466,2026-05-13,MANDI001,Maize,Local,-494.81,KG,123.0,kg,
ARR0012442,2026-09-07,MANDI006,Wheat,Pusa-1121,8424.0,Kgs,98.0,kgs,84.24
ARR0019203,2026-04-03,MANDI033,Rice,HD-2967,113.4,quintal,145.0,quintal,113.4
ARR0023755,2026-03-03,MANDI036,Wheat,PBW-343,"36,496.0 KG",,132.0,kg,364.96
ARR0015629,2026-02-18,MANDI049,Cotton,Pusa-1121,481.95 qtl,,24.0,qtl,481.95
ARR0006815,2026-02-09,MANDI035,Rice,Pusa-1121,309.13,Qtl,78.0,qtl,309.13
ARR0018576,2026-02-01,MANDI007,Maize,HD-2967,127.17 qtl,,68.0,qtl,127.17
ARR0017126,2026-02-22,MANDI030,Maize,Local,18.422,MT,148.0,mt,184.22
ARR0023396,2026-08-06,MANDI006,Rice,PBW-343,"19,770.0 KG",,75.0,kg,197.70000000000002
ARR0015497,2026-07-21,MANDI032,Rice,PBW-343,330.9 qtl,,5.0,qtl,330.9
ARR0017104,2026-05-19,MANDI040,Sugarcane,Premium,382.42 qtl,,18.0,qtl,382.42
ARR0020113,2026-03-26,MANDI004,Maize,Local,2648.0,KG,59.0,kg,26.48
ARR0013955,2026-08-18,MANDI009,Wheat,Premium,15.266,T,96.0,t,152.66
ARR0014304,2026-07-14,MANDI029,Wheat,Hybrid,41.044,Tonnes,57.0,tonnes,410.43999999999994
ARR0009424,2026-07-24,MANDI042,Rice,Premium,420.0,qtl,28.0,qtl,420.0
ARR0005181,2026-06-10,MANDI021,Sugarcane,Local,95.42,Q,147.0,q,95.42
ARR0003948,2026-06-11,MANDI033,Wheat,Pusa-1121,12130.0,kg,83.0,kg,121.3
ARR0016384,2026-07-26,MANDI045,Sugarcane,PBW-343,355.71,quintal,16.0,quintal,355.71
ARR0014066,2026-03-04,MANDI044,Maize,Hybrid,5367.0,KGS,,kgs,53.67
ARR0003285,2026-06-28,MANDI054,Wheat,Hybrid,30555.0,KGS,29.0,kgs,305.55
ARR0004270,2026-08-19,MANDI027,Rice,,18238.0,kg,37.0,kg,182.38
ARR0016111,2026-07-07,MANDI027,Sugarcane,Pusa-1121,-64.6,Qtl,,qtl,
ARR0010300,2026-07-05,MANDI010,Mustard,Local,352.42,Q,143.0,q,352.42
ARR0001625,2026-07-12,MANDI028,Maize,Premium,29.047000000000004,T,13.0,t,290.47
ARR0007504,2026-08-28,MANDI022,Rice,HD-2967,"14,106.0 KG",,123.0,kg,141.06
ARR0010561,2026-02-01,MANDI052,Wheat,PBW-343,13194.0,Kgs,,kgs,131.94
ARR0015581,2026-03-17,MANDI032,Sugarcane,HD-2967,8399.0,Kilo,87.0,kilo,83.99
ARR0024697,2026-01-21,MANDI026,Maize,HD-2967,29904.000000000004,KGS,129.0,kgs,299.04
ARR0017127,2026-04-09,MANDI044,Mustard,PBW-343,122.27,qtl,,qtl,122.27
ARR0011625,2026-08-13,MANDI046,Cotton,Premium,"25,543.0 KG",,8.0,kg,255.43
ARR0015665,2026-06-06,MANDI048,Rice,Local,14.878,Tonnes,,tonnes,148.78
ARR0003123,2026-07-14,MANDI021,Mustard,Pusa-1121,20704.0,KG,,kg,207.04
ARR0015580,2026-07-09,MANDI040,Cotton,Premium,375.72,quintal,23.0,quintal,375.72
ARR0000791,2026-08-13,MANDI031,Mustard,HD-2967,146.45,qtl,110.0,qtl,146.45
ARR0017068,2026-08-28,MANDI019,Rice,Hybrid,365.98,Q,98.0,q,365.98
ARR0000500,2026-08-13,MANDI042,Rice,Premium,"5,237.0 KG",,,kg,52.370000000000005
ARR0001577,2026-03-03,MANDI030,Mustard,Local,478.34,Qtl,105.0,qtl,478.34
ARR0014303,2026-05-22,MANDI046,Sugarcane,Hybrid,13424.0,Kilo,40.0,kilo,134.24
ARR0000336,2026-05-21,MANDI045,Mustard,HD-2967,41.031,MT,46.0,mt,410.31
ARR0024710,2026-05-26,MANDI004,Sugarcane,PBW-343,470.24,Qtl,113.0,qtl,470.24
ARR0009073,2026-07-24,MANDI016,Cotton,Local,77.71,Q,136.0,q,77.71
ARR0012195,2026-01-24,MANDI030,Wheat,PBW-343,20.736,T,38.0,t,207.36
ARR0021694,2026-07-30,MANDI034,Maize,,226.35,Q,,q,226.35
ARR0006504,2026-09-09,MANDI046,Wheat,,270.79,Qtl,132.0,qtl,270.79
ARR0012171,2026-05-31,MANDI038,Rice,Pusa-1121,-298.61,KG,133.0,kg,
ARR0004561,2026-06-08,MANDI008,Rice,Hybrid,143.77,Q,,q,143.77
ARR0002622,2026-07-22,MANDI032,Maize,PBW-343,"7,836.0 KG",,,kg,78.36
ARR0002113,2026-06-03,MANDI018,Rice,PBW-343,411.51 qtl,,,qtl,411.51
ARR0019185,2026-03-20,MANDI002,Wheat,Premium,42.396,Tonnes,125.0,tonnes,423.96000000000004
ARR0022588,2026-03-07,MANDI044,Wheat,PBW-343,169.27,Qtl,29.0,qtl,169.27
ARR0021144,2026-03-22,MANDI035,Cotton,Premium,"40,305.0 KG",,44.0,kg,403.05
ARR0024642,2026-05-21,MANDI031,Cotton,Pusa-1121,335.18 qtl,,6.0,qtl,335.18
ARR0014074,2026-05-05,MANDI002,Maize,Local,59.66,qtl,,qtl,59.66
ARR0007487,2026-07-30,MANDI048,Sugarcane,,24826.0,Kgs,102.0,kgs,248.26000000000002
ARR0003480,2026-01-25,MANDI003,Cotton,Premium,"44,833.0 KG",,62.0,kg,448.33
ARR0019544,2026-03-08,MANDI052,Sugarcane,PBW-343,10162.0,Kgs,103.0,kgs,101.62
ARR0016023,2026-06-16,MANDI025,Wheat,HD-2967,413.55,Q,131.0,q,413.55
ARR0007746,2026-08-05,MANDI042,Sugarcane,HD-2967,228.56,qtl,91.0,qtl,228.56
ARR0009559,2026-08-27,MANDI030,Sugarcane,PBW-343,19.144,MT,,mt,191.44
ARR0003616,2026-09-08,MANDI020,Sugarcane,HD-2967,494.35,qtl,114.0,qtl,494.35
ARR0002004,2026-08-07,MANDI044,Cotton,Pusa-1121,31.52,Tonnes,,tonnes,315.2
ARR0001331,2026-01-19,MANDI001,Mustard,PBW-343,138.03,Quintals,,quintals,138.03
ARR0002856,2026-03-07,MANDI003,Wheat,,28.419999999999998,T,120.0,t,284.2
ARR0022279,2026-03-28,MANDI051,Mustard,Pusa-1121,4123.0,Kgs,133.0,kgs,41.230000000000004
ARR0012507,2026-08-23,MANDI011,Wheat,Premium,407.42,Quintals,145.0,quintals,407.42
ARR0007657,2026-02-10,MANDI015,Mustard,HD-2967,"48,411.0 KG",,,kg,484.11
ARR0008212,2026-03-31,MANDI053,Mustard,HD-2967,269.49,qtl,57.0,qtl,269.49
ARR0014846,2026-04-12,MANDI033,Wheat,Hybrid,66.38,qtl,69.0,qtl,66.38
ARR0008778,2026-04-15,MANDI033,Sugarcane,Pusa-1121,4.5409999999999995,tonnes,40.0,tonnes,45.41
ARR0004073,2026-03-28,MANDI057,Rice,Local,"12,911.000000000002 KG",,,kg,129.11
ARR0008893,2026-01-03,MANDI043,Wheat,PBW-343,"13,556.0 KG",,150.0,kg,135.56
ARR0010160,2026-06-02,MANDI016,Sugarcane,PBW-343,41765.0,KG,,kg,417.65000000000003
ARR0022631,2026-02-20,MANDI033,Mustard,Local,11.540000000000001,T,,t,115.4
ARR0001704,2026-02-18,MANDI049,Maize,Hybrid,45.598,MT,51.0,mt,455.98
ARR0007592,2026-08-23,MANDI046,Sugarcane,Premium,32924.0,KGS,41.0,kgs,329.24
ARR0018321,2026-01-29,MANDI002,Wheat,Premium,11.618,tonnes,87.0,tonnes,116.18
ARR0006225,2026-07-21,MANDI049,Rice,Hybrid,21430.0,Kilo,,kilo,214.3
ARR0010711,2026-03-16,MANDI033,Rice,Hybrid,82.52,Q,53.0,q,82.52
ARR0004875,2026-06-28,MANDI043,Wheat,Premium,233.25,quintal,,quintal,233.25
ARR0012844,2026-01-11,MANDI013,Mustard,PBW-343,298.13,quintal,108.0,quintal,298.13
ARR0000032,2026-06-21,MANDI035,Rice,Hybrid,483.09,quintal,,quintal,483.09
ARR0000698,2026-01-24,MANDI013,Maize,HD-2967,254.38,quintal,89.0,quintal,254.38
ARR0015552,2026-01-16,MANDI057,Cotton,Local,49288.0,Kgs,19.0,kgs,492.88
ARR0011415,2026-07-19,MANDI056,Rice,Pusa-1121,36980.0,Kilo,143.0,kilo,369.8
ARR0000632,2026-07-27,MANDI045,Maize,Premium,206.88,Qtl,28.0,qtl,206.88
ARR0010697,2026-04-03,MANDI044,Maize,PBW-343,484.06,quintal,148.0,quintal,484.06
ARR0015076,2026-03-07,MANDI009,Sugarcane,HD-2967,243.11,Q,102.0,q,243.11
ARR0021040,2026-08-07,MANDI057,Sugarcane,,328.52,Qtl,13.0,qtl,328.52
ARR0021003,2026-03-24,MANDI010,Mustard,HD-2967,39.81,MT,,mt,398.1
ARR0004768,2026-06-11,MANDI051,Rice,Pusa-1121,42.971,tonnes,49.0,tonnes,429.71
ARR0008317,2026-06-20,MANDI051,Sugarcane,Local,22.946,T,36.0,t,229.46
ARR0009163,2026-03-14,MANDI027,Rice,Premium,20626.0,kg,133.0,kg,206.26
ARR0022395,2026-08-05,MANDI023,Cotton,Hybrid,393.94,quintal,150.0,quintal,393.94
ARR0015412,2026-04-09,MANDI002,Cotton,PBW-343,30529.000000000004,KGS,29.0,kgs,305.29
ARR0011808,2026-06-06,MANDI036,Sugarcane,Premium,36.116,tonnes,,tonnes,361.15999999999997
ARR0012340,2026-01-13,MANDI027,Sugarcane,Pusa-1121,21.219,tonnes,66.0,tonnes,212.19
ARR0004601,2026-08-10,MANDI001,Rice,,159.85 qtl,,21.0,qtl,159.85
ARR0009116,2026-08-25,MANDI011,Rice,PBW-343,485.38,qtl,93.0,qtl,485.38
ARR0011144,2026-01-29,MANDI050,Cotton,PBW-343,453.06,qtl,9.0,qtl,453.06
ARR0003818,2026-07-20,MANDI042,Wheat,HD-2967,151.34,Qtl,31.0,qtl,151.34
ARR0016334,2026-05-15,MANDI049,Cotton,,97.69 qtl,,,qtl,97.69
ARR0016900,2026-08-26,MANDI001,Wheat,HD-2967,-475.82,KG,141.0,kg,
ARR0016427,2026-06-04,MANDI028,Cotton,HD-2967,46.788,tonnes,7.0,tonnes,467.88
ARR0022610,2026-01-10,MANDI047,Rice,Pusa-1121,13938.999999999998,kg,138.0,kg,139.39
ARR0002901,2026-08-19,MANDI057,Cotton,,35.073,Tonnes,35.0,tonnes,350.73
ARR0018205,2026-07-17,MANDI005,Mustard,HD-2967,13553.0,KG,61.0,kg,135.53
ARR0011291,2026-04-18,MANDI038,Cotton,Hybrid,-390.35,KG,70.0,kg,
ARR0014356,2026-08-24,MANDI023,Mustard,Pusa-1121,11.305,Tonnes,42.0,tonnes,113.05
ARR0003265,2026-07-14,MANDI023,Wheat,,13.481,T,47.0,t,134.81
ARR0007718,2026-07-30,MANDI011,Cotton,Premium,41807.0,KG,59.0,kg,418.07
ARR0015938,2026-04-24,MANDI046,Sugarcane,PBW-343,337.23 qtl,,94.0,qtl,337.23
ARR0006718,2026-02-28,MANDI049,Sugarcane,PBW-343,39810.0,KG,83.0,kg,398.1
ARR0020037,2026-06-12,MANDI052,Maize,,"36,984.0 KG",,83.0,kg,369.84000000000003
ARR0016393,2026-08-26,MANDI013,Sugarcane,Premium,49704.0,Kilo,128.0,kilo,497.04
ARR0010523,2026-07-30,MANDI041,Sugarcane,PBW-343,32905.0,KGS,140.0,kgs,329.05
ARR0011260,2026-01-16,MANDI050,Sugarcane,HD-2967,42398.0,KGS,94.0,kgs,423.98
ARR0020792,2026-07-10,MANDI052,Mustard,HD-2967,379.83 qtl,,22.0,qtl,379.83
ARR0003389,2026-08-05,MANDI055,Cotton,PBW-343,37817.0,kg,120.0,kg,378.17
ARR0003311,2026-05-23,MANDI042,Wheat,HD-2967,-127.48,Qtl,118.0,qtl,
ARR0023152,2026-01-24,MANDI025,Wheat,Hybrid,36.048,Tonnes,58.0,tonnes,360.48
ARR0011342,2026-03-16,MANDI005,Wheat,PBW-343,"19,640.0 KG",,,kg,196.4
ARR0009751,2026-04-02,MANDI050,Cotton,,37649.0,Kilo,115.0,kilo,376.49
ARR0016625,2026-01-28,MANDI036,Mustard,Hybrid,212.58,Q,40.0,q,212.58
ARR0022189,2026-04-21,MANDI018,Sugarcane,Pusa-1121,"40,916.0 KG",,45.0,kg,409.16
ARR0016415,2026-01-09,MANDI051,Sugarcane,Hybrid,472.62,Q,146.0,q,472.62
ARR0019443,2026-09-01,MANDI032,Sugarcane,HD-2967,3.3899999999999997,tonnes,25.0,tonnes,33.9
ARR0023227,2026-05-09,MANDI022,Maize,Hybrid,34277.0,kg,83.0,kg,342.77
ARR0019827,2026-06-18,MANDI056,Cotton,Hybrid,38.479,Tonnes,61.0,tonnes,384.78999999999996
ARR0003639,2026-03-09,MANDI002,Rice,Local,290.55,quintal,11.0,quintal,290.55
ARR0005710,2026-09-03,MANDI016,Wheat,Premium,"38,889.0 KG",,132.0,kg,388.89
ARR0022698,2026-08-29,MANDI009,Sugarcane,Hybrid,32.7,Quintals,9.0,quintals,32.7
ARR0014543,2026-01-01,MANDI017,Mustard,HD-2967,44174.0,kg,108.0,kg,441.74
ARR0015620,2026-01-02,MANDI025,Cotton,Pusa-1121,27189.999999999996,Kgs,125.0,kgs,271.9
ARR0000116,2026-07-11,MANDI006,Maize,Pusa-1121,28147.000000000004,Kilo,139.0,kilo,281.47
ARR0016188,2026-06-10,MANDI045,Sugarcane,Pusa-1121,24121.0,kg,88.0,kg,241.21
ARR0006025,2026-01-21,MANDI038,Sugarcane,Pusa-1121,6094.0,Kgs,7.0,kgs,60.94
ARR0023745,2026-05-04,MANDI033,Wheat,Hybrid,165.44,Qtl,,qtl,165.44
ARR0019126,2026-08-08,MANDI056,Cotton,PBW-343,-323.13,KG,9.0,kg,
ARR0002499,2026-07-01,MANDI001,Wheat,Premium,"22,781.0 KG",,56.0,kg,227.81
ARR0016041,2026-02-11,MANDI021,Rice,HD-2967,34187.0,KG,56.0,kg,341.87
ARR0010447,2026-01-02,MANDI029,Rice,Hybrid,302.32,Q,7.0,q,302.32
ARR0021968,2026-01-25,MANDI008,Rice,HD-2967,6.221,Tonnes,64.0,tonnes,62.21
ARR0005503,2026-08-10,MANDI038,Mustard,Premium,"34,410.0 KG",,131.0,kg,344.1
ARR0012485,2026-03-24,MANDI050,Sugarcane,Local,334.94,quintal,101.0,quintal,334.94
ARR0004955,2026-01-28,MANDI033,Mustard,HD-2967,"19,928.0 KG",,58.0,kg,199.28
ARR0024935,2026-04-25,MANDI056,Sugarcane,Hybrid,31019.0,kg,111.0,kg,310.19
ARR0007457,2026-07-10,MANDI040,Wheat,HD-2967,8.07,Tonnes,31.0,tonnes,80.7
ARR0013207,2026-05-04,MANDI027,Maize,,309.57,quintal,84.0,quintal,309.57
ARR0001200,2026-06-06,MANDI001,Mustard,Pusa-1121,30280.0,Kgs,15.0,kgs,302.8
ARR0008376,2026-03-04,MANDI004,Sugarcane,,4.779999999999999,MT,73.0,mt,47.8
ARR0013708,2026-02-02,MANDI014,Maize,Local,11634.0,KG,120.0,kg,116.34
ARR0001693,2026-02-13,MANDI010,Cotton,PBW-343,128.84 qtl,,32.0,qtl,128.84
ARR0015488,2026-05-16,MANDI049,Mustard,HD-2967,494.53 qtl,,65.0,qtl,494.53
ARR0012247,2026-07-14,MANDI015,Sugarcane,Premium,99.47 qtl,,130.0,qtl,99.47
ARR0018037,2026-01-25,MANDI043,Wheat,,-77.26,KG,16.0,kg,
ARR0015051,2026-06-25,MANDI008,Wheat,Premium,103.42 qtl,,78.0,qtl,103.42
ARR0020234,2026-07-14,MANDI014,Wheat,Pusa-1121,28.044,tonnes,114.0,tonnes,280.44
ARR0009062,2026-08-23,MANDI003,Mustard,Local,481.57,qtl,129.0,qtl,481.57
ARR0023618,2026-04-11,MANDI057,Cotton,Local,"27,375.0 KG",,29.0,kg,273.75
ARR0022063,2026-06-11,MANDI022,Sugarcane,,"45,939.0 KG",,105.0,kg,459.39
ARR0019329,2026-06-08,MANDI048,Cotton,Pusa-1121,-255.08,Qtl,141.0,qtl,
ARR0014641,2026-04-30,MANDI051,Wheat,,"42,683.0 KG",,55.0,kg,426.83
ARR0023742,2026-03-14,MANDI024,Sugarcane,HD-2967,-365.13,Qtl,79.0,qtl,
ARR0015540,2026-06-18,MANDI012,Sugarcane,PBW-343,7.992,MT,7.0,mt,79.92
ARR0019613,2026-01-19,MANDI016,Mustard,Local,12.828,MT,43.0,mt,128.28
ARR0001609,2026-02-20,MANDI047,Rice,Pusa-1121,-490.04,Qtl,,qtl,
