arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count
ARR0023193,2026-01-08,MANDI017,Gehun,HD-2967,1800.0,Kilo,77
ARR0015976,15-Jul-2026,MANDI043,मक्का,Premium,476.26,Quintals,40
ARR0009743,12/07/2026,mandi008,गेहूं,Pusa-1121,-184.22,KG,98
ARR0004223,2026-08-05,mandi057,Ganna,Pusa-1121,17909.0,kg,83
ARR0014355,22/06/2026,MANDI027,Dhaan,Hybrid,27614.0,KGS,150
ARR0023149,26-Feb-2026,mandi_050,Cotton,PBW-343,6120.0,KG,30
ARR0023952,2026/05/27,mandi_044,Makka,Local,"16,044.0 KG",,125
ARR0023991,2026/08/09,MANDI-008,Chawal,Premium,101.32,Q,NA
ARR0012928,05-06-2026,M030,Chawal,PBW-343,429.48,Quintals,52
ARR0010883,06-Aug-2026,mandi055,Maize,Premium,284.21,Qtl,136
ARR0001259,19/06/2026,MANDI028,Narma,HD-2967,8548.0,KG,106
,30-Mar-2026,MANDI-041,कपास,Premium,491.56,Q,NA
ARR0005479,2026/06/23,MANDI050,गेहूं,HD-2967,27.068,MT,124
ARR0006881,07-31-2026,MANDI011,corn,Premium,33.448,MT,138
ARR0020521,06-Apr-2026,MANDI-024,Ganne,PBW-343,-226.48,Qtl,41
ARR0021202,12.06.2026,MANDI041,चावल,Hybrid,23753.0,Kilo,79
ARR0011873,2026-03-28,MANDI-041,GEHUN,HD-2967,42.257999999999996,Tonnes,NA
ARR0000274,12.03.2026,mandi_005,wheat,Premium,24.068,tonnes,83
ARR0024483,03.05.2026,035,Dhaan,Pusa-1121,14.433000000000002,T,49
ARR0005901,01-14-2026,MANDI039,Dhaan,Hybrid,"25,679.000000000004 KG",,53
ARR0022068,03-12-2026,mandi_026,paddy,PBW-343,187.76,quintal,103
ARR0018775,26-Jan-2026,mandi_017,गेहूं,,"2,402.0 KG",,132
ARR0013884,20.06.2026,MANDI009,mustard,Local,-50.2,Qtl,34
ARR0018532,2026-02-19,mandi_003,corn,PBW-343,29.129,Tonnes,20
ARR0005202,03.03.2026,MANDI032,corn,HD-2967,29.681,T,26
ARR0021863,04.04.2026,M005,Makka,,-130.44,Qtl,13
ARR0016869,17.08.2026,mandi_023,Ganne,Pusa-1121,33709.0,kg,60
ARR0003172,28.07.2026,MANDI002,Sarson,Pusa-1121,378.04,qtl,22
ARR0019648,24-Feb-2026,MANDI019,cotton,Pusa-1121,330.25,Qtl,104
ARR0018309,19-Apr-2026,MANDI-042,Makka,PBW-343,130.12 qtl,,17
ARR0018500,03.03.2026,mandi013,Corn,HD-2967,423.27 qtl,,38
ARR0018925,07/03/2026,M042,Sarso,,16796.0,KGS,NA
ARR0014024,28/03/2026,MANDI011,Mustard,Local,"24,371.0 KG",,50
ARR0007133,2026/04/15,mandi012,Chawal,Local,24149.0,KGS,59
ARR0019888,17-Feb-2026,MANDI032,Basmati,Premium,12.036,Tonnes,71
ARR0011771,26/03/2026,M035,गन्ना,Pusa-1121,-73.68,KG,123
ARR0012869,2026-07-24,M024,Ganna,Pusa-1121,177.31,quintal,135
ARR0022596,2026/02/11,MANDI031,corn,Local,36.531,T,110
ARR0005145,03/06/2026,mandi_030,Dhaan,Pusa-1121,456.61,Quintals,102
ARR0012051,21-Feb-2026,M034,cotton,PBW-343,48.961,T,137
ARR0006505,27.07.2026,MANDI019,Narma,HD-2967,43.55 qtl,,64
ARR0019010,01-27-2026,MANDI-015,कपास,Hybrid,-193.87,KG,47
ARR0000838,09/01/2026,MANDI033,गन्ना,Local,382.87,Quintals,37
ARR0002719,2026/05/01,MANDI047,Narma,Premium,196.76,Quintals,111
ARR0008658,14-Apr-2026,MANDI-009,मक्का,PBW-343,"32,292.0 KG",,66
ARR0013524,23-Aug-2026,MANDI015,Sugarcane,HD-2967,37878.0,KG,NA
ARR0003888,04-Feb-2026,mandi_016,Mustard,Local,451.25,qtl,9
ARR0017876,2026-08-01,mandi_021,Wheat,Premium,-425.28,KG,68
ARR0008929,2026-07-09,mandi_038,wheat,Pusa-1121,46.309,tonnes,16
ARR0017573,2026/02/28,MANDI032,Gehun,Hybrid,216.06,quintal,31
ARR0019277,2026-01-31,mandi_040,मक्का,PBW-343,49.06,T,135
ARR0023365,2026/04/18,MANDI055,Kapas,Hybrid,275.42 qtl,,15
ARR0006283,2026-05-10,mandi_002,wheat,Hybrid,237.78,Q,61
ARR0021190,04-08-2026,MANDI034,Kapas,Pusa-1121,27.832,Tonnes,99
ARR0004848,06/04/2026,M001,mustard,Premium,47595.0,KGS,118
ARR0006760,2026-06-11,MANDI057,Narma,Local,496.72,qtl,54
ARR0021228,07-11-2026,mandi_037,Ganna,Pusa-1121,21556.0,KG,NA
ARR0014418,2026-02-01,mandi_054,Sugarcane,Hybrid,424.52,quintal,107
ARR0008859,05-Feb-2026,MANDI004,धान,,108.27 qtl,,121
ARR0023407,2026/07/27,M034,कपास,Hybrid,189.05 qtl,,89
ARR0005508,11-Feb-2026,026,Maize,Pusa-1121,402.91,Qtl,5
ARR0004006,2026-09-07,mandi_032,Ganna,PBW-343,"26,519.0 KG",,96
ARR0008541,2026-07-08,mandi009,Paddy,Premium,43.163,tonnes,17
ARR0006537,2026-04-05,MANDI015,Dhaan,Local,323.57 qtl,,37
ARR0008243,2026/09/09,MANDI003,Wheat,,"44,397.0 KG",,34
ARR0018402,02-14-2026,MANDI038,Maize,Premium,91.29,quintal,106
ARR0022038,2026/07/01,M048,Chawal,PBW-343,32.64,Tonnes,139
ARR0002238,2026-04-23,MANDI048,कपास,Local,48109.0,KGS,33
ARR0018163,2026/01/16,MANDI-018,Corn,HD-2967,342.27 qtl,,104
ARR0012688,12.06.2026,MANDI044,Makki,Hybrid,45443.0,KG,72
ARR0007114,2026-06-26,MANDI016,Cotton,PBW-343,6101.0,KG,16
ARR0014768,18-Apr-2026,MANDI-044,मक्का,Hybrid,40390.0,KG,116
ARR0010206,27-Jan-2026,mandi_034,mustard,,37.757,T,146
ARR0012404,16/04/2026,MANDI029,Cotton,Local,45719.0,KGS,46
ARR0000232,23.08.2026,MANDI037,Rice,Pusa-1121,41960.0,KG,49
ARR0005722,2026/09/04,003,चावल,Pusa-1121,74.83,quintal,15
ARR0009539,23/01/2026,M040,Ganna,Hybrid,383.77,Quintals,45
ARR0021424,03.01.2026,034,Ganne,HD-2967,21073.0,Kilo,130
ARR0021240,05-09-2026,mandi004,sugarcane,HD-2967,"33,204.0 KG",,83
ARR0010766,03-26-2026,mandi050,कपास,Premium,21827.0,KG,129
ARR0023499,02/01/2026,046,Mustard,Local,343.72,Qtl,91
ARR0012118,2026/05/20,MANDI-036,WHEAT,PBW-343,10.318000000000001,T,68
ARR0019774,06-09-2026,MANDI005,Sugarcane,PBW-343,"5,353.0 KG",,88
ARR0006121,2026-08-16,MANDI-036,Kapas,Premium,10.333,T,61
ARR0018128,01.01.2026,MANDI-028,Ganna,Local,33675.0,kg,82
ARR0018535,2026-01-22,MANDI021,paddy,Pusa-1121,491.6,Qtl,50
ARR0008629,24-Apr-2026,MANDI034,paddy,,10.65,Tonnes,128
ARR0012732,2026/02/17,MANDI036,Mustard,Hybrid,24615.0,KG,52
ARR0003979,27.08.2026,mandi036,धान,Hybrid,-106.34,KG,119
ARR0011969,31/01/2026,MANDI034,Gehun,Premium,401.97,quintal,16
ARR0024272,02-Jan-2026,M039,सरसों,PBW-343,75.17 qtl,,22
ARR0018478,23.03.2026,MANDI006,Kapas,PBW-343,407.08,Quintals,88
ARR0003426,08/06/2026,MANDI016,paddy,HD-2967,191.15,qtl,120
ARR0010882,2026-03-20,MANDI-039,सरसों,Premium,399.73,qtl,69
ARR0023231,2026/04/27,MANDI-044,मक्का,PBW-343,"37,906.0 KG",,68
ARR0009422,2026-02-20,MANDI056,mustard,HD-2967,18194.0,Kilo,6
ARR0011322,11/07/2026,mandi_016,Cotton,Local,44.329,Tonnes,8
ARR0007668,04-03-2026,MANDI042,Basmati,Hybrid,"38,558.0 KG",,137
ARR0022454,17/02/2026,MANDI054,कपास,Local,329.87 qtl,,62
ARR0015645,01-05-2026,mandi055,corn,Premium,39780.0,Kilo,70
ARR0019475,05-04-2026,049,Ganna,PBW-343,"5,479.0 KG",,110
ARR0014042,2026-03-19,MANDI021,Makki,PBW-343,468.88,Quintals,93
ARR0019747,2026-03-29,M006,गन्ना,HD-2967,14.07,Quintals,59
ARR0002313,28-Apr-2026,MANDI024,Sarson,,398.89,qtl,33
ARR0008659,28-Feb-2026,M043,Makka,Hybrid,240.36,Quintals,5
ARR0024066,14/06/2026,MANDI043,Makka,Premium,312.54 qtl,,118
ARR0009947,16-Apr-2026,M007,गन्ना,,-446.48,Qtl,150
ARR0020465,17.03.2026,mandi_001,GEHUN,HD-2967,394.23 qtl,,NA
ARR0019987,29.05.2026,MANDI049,Basmati,Premium,"1,929.0 KG",,16
ARR0019683,2026/04/14,MANDI025,Kapas,Pusa-1121,5339.0,KG,32
ARR0010147,03-07-2026,mandi_009,WHEAT,PBW-343,38713.0,KGS,NA
ARR0007377,2026/03/10,MANDI046,Narma,Pusa-1121,148.35,qtl,21
ARR0014168,17-Jun-2026,MANDI003,कपास,,44485.0,KG,150
ARR0015413,14.04.2026,MANDI013,Maize,Hybrid,"12,169.0 KG",,117
ARR0007025,2026/02/10,mandi_009,धान,HD-2967,15999.0,kg,94
ARR0012011,08-04-2026,mandi032,Kanak,Hybrid,253.2,Qtl,48
ARR0004843,06-15-2026,MANDI023,cotton,HD-2967,6.854000000000001,MT,33
ARR0017702,03.06.2026,MANDI047,धान,Pusa-1121,21.52,qtl,87
ARR0023828,30/05/2026,051,धान,,86.97,Qtl,41
ARR0024667,2026-05-14,MANDI-003,चावल,HD-2967,482.16,Quintals,112
ARR0019804,08-Aug-2026,MANDI016,सरसों,Hybrid,41.694,tonnes,13
ARR0013541,02-24-2026,MANDI033,Ganna,PBW-343,48.861000000000004,Tonnes,NA
ARR0020944,21/05/2026,M020,गन्ना,Local,457.45,qtl,93
ARR0015460,07.07.2026,MANDI012,Ganna,PBW-343,444.39,Qtl,12
ARR0015844,01/04/2026,MANDI004,paddy,Pusa-1121,374.63,qtl,26
ARR0003830,05.03.2026,MANDI042,Cotton,Premium,145.86,Quintals,6
ARR0007137,24/07/2026,mandi_005,गन्ना,PBW-343,441.73,Q,82
ARR0009761,2026-09-08,mandi_014,Kanak,Premium,16234.0,Kilo,123
ARR0004200,2026/07/28,MANDI-010,Dhaan,Pusa-1121,393.08,Q,36
ARR0013782,2026-01-21,M041,कपास,PBW-343,1652.0,Kilo,120
ARR0010844,06-17-2026,MANDI053,Mustard,Pusa-1121,46593.0,KG,150
ARR0001723,05-08-2026,MANDI022,mustard,Local,289.8 qtl,,23
ARR0007095,18/02/2026,mandi_057,Kapas,,17.624000000000002,T,97
ARR0003532,2026-03-15,MANDI043,GEHUN,HD-2967,31.666000000000004,tonnes,19
ARR0012514,2026/03/18,MANDI-049,Kapas,Pusa-1121,8.857,tonnes,60
ARR0013190,13/02/2026,M039,cotton,PBW-343,4.299,Tonnes,29
ARR0017818,2026-03-31,MANDI-044,Wheat,PBW-343,278.99 qtl,,130
ARR0013067,11.01.2026,MANDI018,Ganna,Hybrid,317.83,Q,NA
ARR0021160,2026-09-04,mandi_008,Sarso,,32297.000000000004,Kgs,NA
ARR0009017,2026-03-02,mandi_049,Kapas,Hybrid,316.6,Quintals,31
ARR0010158,15-May-2026,mandi_038,Mustard,PBW-343,363.14,qtl,NA
ARR0018615,2026/01/19,mandi036,WHEAT,PBW-343,350.14,Qtl,30
ARR0014098,2026-01-11,M017,Wheat,Pusa-1121,27974.0,KG,129
ARR0001733,2026/04/27,MANDI-053,सरसों,HD-2967,23591.0,Kgs,40
ARR0010228,19-Jun-2026,031,Sarso,PBW-343,121.25,quintal,7
ARR0005666,2026-03-18,MANDI017,Sarson,,283.76,Qtl,NA
ARR0021743,2026-02-07,mandi052,wheat,Local,31.437,MT,142
ARR0020182,03-16-2026,MANDI024,Ganna,Premium,221.62 qtl,,149
ARR0002849,18-Jun-2026,MANDI008,paddy,Pusa-1121,47953.0,Kilo,111
ARR0004951,2026-02-18,mandi_011,WHEAT,Hybrid,"30,627.0 KG",,49
ARR0004603,08-08-2026,MANDI-001,sugarcane,PBW-343,31.399,T,28
ARR0003895,04-12-2026,MANDI034,Mustard,PBW-343,21796.0,KG,132
ARR0017540,04.02.2026,M050,mustard,Local,9.375,T,144
ARR0018125,23/05/2026,M021,Maize,Pusa-1121,36984.0,Kilo,13
ARR0008571,05-10-2026,MANDI054,Narma,PBW-343,"14,218.0 KG",,NA
ARR0010213,29.08.2026,mandi008,Sarso,Hybrid,"26,554.000000000004 KG",,NA
ARR0005847,21.03.2026,MANDI-003,Cotton,Premium,42.052,tonnes,80
ARR0020899,28-Jul-2026,M050,cotton,Local,49.862,MT,116
ARR0024755,14-Mar-2026,MANDI046,Basmati,Premium,-329.64,Qtl,115
ARR0001209,01-26-2026,mandi014,wheat,Local,"13,876.0 KG",,NA
ARR0001459,24/04/2026,MANDI034,Narma,PBW-343,-454.96,Qtl,64
ARR0019531,2026-04-25,M056,Maize,PBW-343,486.44,Quintals,NA
ARR0008214,2026/09/02,024,Corn,Hybrid,115.89 qtl,,102
ARR0022493,01/05/2026,MANDI046,cotton,Premium,-499.46,KG,NA
ARR0019692,19/03/2026,mandi040,Paddy,HD-2967,"8,452.0 KG",,NA
,04-17-2026,mandi028,Sarson,,14158.000000000002,KGS,NA
ARR0009607,04-09-2026,MANDI041,Paddy,Local,12.747,Tonnes,129
ARR0002944,09.01.2026,M025,सरसों,Local,460.12,qtl,99
ARR0020201,18/03/2026,mandi_046,Kapas,Premium,337.92,Quintals,53
ARR0019285,2026-01-12,MANDI-040,गेहूं,Premium,356.11 qtl,,144
ARR0008194,25-Feb-2026,MANDI022,Narma,Pusa-1121,5.304,T,48
ARR0015106,2026-07-03,MANDI-004,Chawal,Pusa-1121,31422.000000000004,KGS,28
ARR0021256,24.05.2026,M024,कपास,,35.32,qtl,15
ARR0015867,2026/04/15,056,cotton,PBW-343,14.98,qtl,52
ARR0015975,2026-04-01,MANDI002,कपास,PBW-343,32.349000000000004,MT,48
ARR0017793,2026-07-24,mandi_020,Makki,Premium,29.023000000000003,tonnes,107
ARR0006000,29/08/2026,MANDI-021,Narma,PBW-343,-54.91,KG,61
ARR0007579,02-20-2026,MANDI-009,गन्ना,HD-2967,309.58,Quintals,37
ARR0008234,02/06/2026,mandi_055,WHEAT,Premium,"26,177.0 KG",,23
ARR0013422,04/07/2026,MANDI-051,Gehun,Premium,46.52,Q,71
,2026/06/14,MANDI-013,Makka,HD-2967,"21,398.0 KG",,140
ARR0018633,2026/01/28,010,Kanak,PBW-343,"39,677.0 KG",,36
ARR0009823,04.01.2026,MANDI055,Gehun,,10.06 qtl,,NA
ARR0005793,26.06.2026,MANDI056,Dhaan,Pusa-1121,"4,635.0 KG",,NA
ARR0002302,2026-08-21,MANDI012,Ganna,PBW-343,29987.0,Kgs,119
ARR0024514,06/07/2026,MANDI053,Rice,,40987.0,kg,56
ARR0002999,07/08/2026,MANDI047,Narma,,47658.0,KG,NA
ARR0013229,27-Jan-2026,MANDI030,Rice,,45157.0,kg,50
ARR0024618,2026/01/04,MANDI052,Ganna,Local,23.93,Qtl,NA
ARR0020411,09/04/2026,mandi_053,sugarcane,PBW-343,18.735,Tonnes,147
ARR0000380,02-01-2026,MANDI015,Chawal,,37.46 qtl,,8
ARR0023072,27.05.2026,MANDI038,सरसों,,31.273000000000003,T,105
ARR0003951,02-09-2026,MANDI021,Corn,Local,30250.0,KGS,13
ARR0014054,2026/01/24,mandi_009,Sarson,Local,214.47,quintal,53
ARR0023703,2026-07-02,M033,Wheat,Premium,20.913999999999998,T,146
ARR0012111,2026/04/20,M038,Mustard,Premium,29.961000000000002,MT,88
ARR0011795,07-21-2026,MANDI010,Ganne,,434.54,quintal,NA
ARR0020067,01-01-2026,MANDI009,Narma,Pusa-1121,14397.0,kg,60
ARR0015880,2026-03-02,M021,Sarson,Premium,-248.9,KG,82
ARR0006052,2026-04-23,MANDI026,Chawal,HD-2967,129.3,qtl,54
ARR0004510,2026-05-13,MANDI027,गेहूं,Hybrid,288.11,qtl,148
ARR0000928,14.06.2026,mandi026,Paddy,Pusa-1121,20.714,T,NA
ARR0002519,06-14-2026,MANDI012,धान,Hybrid,16.526,Tonnes,22
ARR0016244,08-02-2026,mandi_024,Sarson,,25.137,Tonnes,60
ARR0019852,18/06/2026,MANDI-035,Gehun,Hybrid,-410.67,KG,57
ARR0006428,02.01.2026,mandi026,GEHUN,,183.07,quintal,NA
ARR0024527,2026-09-02,MANDI020,paddy,PBW-343,36211.0,KGS,97
ARR0010326,2026-05-30,MANDI049,Basmati,Local,41515.0,kg,134
ARR0011294,18/01/2026,M019,Dhaan,Local,-295.96,KG,54
ARR0000400,2026/03/26,mandi_050,GEHUN,,364.55 qtl,,81
ARR0002665,2026-04-05,mandi017,मक्का,PBW-343,303.89,Q,41
ARR0002910,14/03/2026,MANDI042,paddy,Hybrid,"20,758.0 KG",,47
ARR0005715,2026/04/18,MANDI026,Makki,Pusa-1121,14.212,T,61
ARR0023405,2026/03/13,mandi009,WHEAT,,18220.0,kg,102
ARR0005187,2026-02-02,MANDI012,mustard,HD-2967,470.84,Quintals,49
ARR0002504,30.05.2026,mandi_022,Narma,Hybrid,490.17,quintal,NA
ARR0008359,20/05/2026,M028,Wheat,Pusa-1121,34.829,Tonnes,44
ARR0013401,12/08/2026,M051,sugarcane,,386.67,Q,16
ARR0016342,2026/09/08,MANDI002,Dhaan,Pusa-1121,40.564,T,61
ARR0022778,29/08/2026,mandi_021,Maize,Premium,"9,272.0 KG",,84
ARR0004661,2026-08-31,053,Sarso,Hybrid,-477.74,Qtl,NA
ARR0015144,24-Jul-2026,MANDI-054,sugarcane,,134.35 qtl,,22
ARR0009526,17.01.2026,mandi_022,Ganna,PBW-343,17.408,MT,35
ARR0008059,01/06/2026,MANDI027,Ganna,,10.13,Qtl,50
ARR0009645,2026/02/02,MANDI020,wheat,PBW-343,28.954,MT,5
ARR0019526,06/01/2026,MANDI007,सरसों,Hybrid,48675.0,Kgs,48
ARR0024042,12/03/2026,MANDI039,Sarson,Hybrid,11.114,tonnes,147
ARR0016250,19.05.2026,M056,Rice,PBW-343,230.45 qtl,,NA
ARR0010813,15/04/2026,MANDI046,Wheat,Hybrid,"14,897.999999999998 KG",,42
ARR0015166,2026/07/27,MANDI055,Basmati,PBW-343,51.1,quintal,NA
ARR0007535,06-03-2026,M007,mustard,PBW-343,"4,343.0 KG",,NA
ARR0016486,2026-06-18,MANDI030,mustard,Premium,-314.79,Qtl,78
ARR0008198,2026-03-31,036,corn,Premium,10846.0,Kgs,NA
ARR0012407,15/04/2026,MANDI-040,Rice,,25.64,Quintals,112
ARR0010550,2026-04-06,MANDI032,Narma,Hybrid,313.83,quintal,66
ARR0019278,2026-02-09,MANDI008,sugarcane,Hybrid,23.988999999999997,tonnes,64
ARR0003698,2026/06/13,mandi_021,मक्का,PBW-343,37.41,qtl,65
ARR0009894,2026/05/02,MANDI030,WHEAT,Hybrid,361.45 qtl,,28
ARR0001012,02.06.2026,MANDI018,Cotton,PBW-343,25247.0,KGS,123
ARR0005372,20.07.2026,MANDI-049,सरसों,HD-2967,9.653,T,149
ARR0021338,2026/03/25,MANDI022,Kanak,PBW-343,35.284,tonnes,67
ARR0008120,2026-01-31,MANDI-053,corn,HD-2967,276.43,Quintals,54
ARR0009627,19.04.2026,031,mustard,,29.299,tonnes,NA
ARR0017746,25-Jul-2026,MANDI-048,Ganne,Local,12.815000000000001,MT,114
ARR0015566,28/08/2026,MANDI053,GEHUN,Local,335.03,quintal,14
ARR0002617,11.01.2026,MANDI048,Cotton,Hybrid,174.29,Qtl,120
ARR0000468,22-Apr-2026,MANDI056,गेहूं,Local,72.14,Quintals,49
ARR0016229,20-Apr-2026,M029,Rice,PBW-343,21313.0,Kgs,97
ARR0019856,04-Aug-2026,mandi_013,Corn,Hybrid,9.272,tonnes,74
ARR0014818,02-16-2026,MANDI052,Ganne,Pusa-1121,42927.0,Kilo,7
ARR0020097,01-11-2026,MANDI017,Ganne,Pusa-1121,306.72,qtl,62
ARR0011618,17.02.2026,M029,Gehun,Hybrid,136.76,Quintals,52
ARR0021654,2026/02/08,MANDI002,Ganna,Premium,"9,993.0 KG",,117
ARR0023503,2026-07-02,MANDI-027,Makka,Hybrid,"11,038.0 KG",,109
ARR0014727,28.04.2026,MANDI029,Kanak,Premium,35688.0,Kgs,42
ARR0009265,13/08/2026,052,mustard,Premium,453.4,quintal,141
ARR0003161,2026-08-28,MANDI046,Chawal,,39.51,Q,NA
ARR0020379,22-Jan-2026,MANDI007,wheat,Hybrid,250.96,quintal,111
ARR0015677,12-Jan-2026,M055,Rice,HD-2967,18.75 qtl,,85
ARR0013647,20/04/2026,M040,सरसों,HD-2967,10459.0,kg,116
ARR0000432,26.06.2026,M011,Ganne,,186.49,Quintals,79
ARR0013443,09/05/2026,MANDI010,सरसों,,22.823,tonnes,93
ARR0019356,2026-06-03,mandi030,cotton,PBW-343,"11,446.0 KG",,99
ARR0022901,10-Jun-2026,mandi_031,corn,HD-2967,21782.0,kg,98
ARR0014062,2026-07-24,mandi_049,Narma,Hybrid,456.19,Qtl,38
ARR0000408,08-30-2026,MANDI047,corn,PBW-343,1.673,Tonnes,144
ARR0020978,04/07/2026,mandi_034,Maize,Local,"38,307.0 KG",,63
ARR0019741,2026-03-17,MANDI033,Cotton,Pusa-1121,14.100999999999999,tonnes,88
ARR0012390,15/01/2026,MANDI032,sugarcane,,390.56,Q,NA
ARR0016368,2026-03-29,MANDI024,गेहूं,PBW-343,64.05,qtl,82
ARR0007305,21.03.2026,MANDI035,corn,PBW-343,-137.17,KG,45
ARR0016604,07-13-2026,MANDI030,paddy,Pusa-1121,73.58,Quintals,135
ARR0020500,2026-01-23,MANDI044,sugarcane,Pusa-1121,22950.0,Kgs,NA
ARR0015706,21/06/2026,MANDI056,Mustard,Local,6388.0,KGS,67
ARR0010595,2026-05-21,M028,Sarson,Pusa-1121,459.04 qtl,,40
ARR0022410,09-07-2026,mandi_010,Narma,Premium,32082.0,Kilo,13
ARR0014284,2026/08/15,M036,Maize,PBW-343,29.7,MT,124
ARR0000652,31.08.2026,mandi_027,गन्ना,Local,-71.16,Qtl,118
ARR0023734,2026-04-26,MANDI-003,Wheat,Hybrid,56.14,qtl,141
ARR0015343,16.05.2026,mandi_045,Corn,PBW-343,48612.0,Kgs,137
ARR0000178,2026-02-09,MANDI013,GEHUN,Local,10182.0,Kilo,88
ARR0000004,08.05.2026,MANDI-041,Wheat,Local,483.78,Q,71
ARR0008875,2026/04/02,MANDI012,Ganne,Premium,88.08,qtl,108
ARR0022856,21-Jun-2026,M028,चावल,Local,9635.0,Kgs,NA
ARR0019508,16/04/2026,MANDI045,Kanak,Premium,352.77,qtl,NA
ARR0016996,18.06.2026,MANDI007,Makki,Pusa-1121,2417.0,kg,85
ARR0008816,2026/01/08,mandi_053,Ganna,Local,"1,145.0 KG",,NA
ARR0000296,09-07-2026,mandi016,Narma,Premium,410.38,quintal,NA
ARR0018239,08-17-2026,M029,सरसों,Local,42.885000000000005,T,62
ARR0010601,04-17-2026,MANDI025,Maize,Local,156.31 qtl,,116
ARR0023867,02.06.2026,MANDI-032,mustard,Pusa-1121,8.046,T,57
ARR0024745,2026-07-24,MANDI030,मक्का,Pusa-1121,29.761000000000003,tonnes,122
ARR0002393,05/01/2026,mandi017,corn,Hybrid,-95.82,Qtl,92
ARR0008159,30.05.2026,MANDI007,cotton,Premium,19.830000000000002,T,NA
ARR0016444,02-Jul-2026,M007,सरसों,,"26,557.0 KG",,148
ARR0017580,25-Aug-2026,M051,WHEAT,Local,3.053,Tonnes,NA
ARR0009565,02-15-2026,MANDI023,Makki,Pusa-1121,443.08 qtl,,27
ARR0021035,2026/02/16,MANDI033,mustard,,441.68 qtl,,84
ARR0021773,24.06.2026,mandi_001,mustard,Premium,112.23,Quintals,55
ARR0005245,02.04.2026,mandi_005,Mustard,PBW-343,96.53,Qtl,5
ARR0011062,09.08.2026,mandi_051,Rice,Pusa-1121,250.37,Quintals,124
ARR0008944,2026/04/13,M053,Makka,Local,39.418,T,5
ARR0022879,13/02/2026,MANDI041,सरसों,Pusa-1121,22.438,T,21
ARR0004915,19.01.2026,MANDI023,Narma,Local,442.53,quintal,80
ARR0024933,24-Jun-2026,M005,corn,Hybrid,63.49,Quintals,8
ARR0011989,2026-08-04,mandi055,wheat,PBW-343,254.2,Q,9
ARR0009255,31/08/2026,MANDI014,Sugarcane,HD-2967,468.91,Q,39
ARR0006903,06-09-2026,mandi_036,Mustard,PBW-343,13649.0,kg,117
ARR0010871,2026-01-04,MANDI042,सरसों,Hybrid,430.66,Quintals,67
ARR0019436,2026/06/06,MANDI-023,cotton,Hybrid,424.35,Q,58
ARR0009963,01/08/2026,MANDI055,Sarso,Hybrid,154.41,Q,18
ARR0000043,21.03.2026,mandi_041,गन्ना,Pusa-1121,74.2,quintal,146
ARR0017038,08/06/2026,MANDI-010,wheat,Hybrid,-498.05,Qtl,119
ARR0020291,05-07-2026,MANDI029,Sugarcane,Hybrid,21816.0,kg,87
ARR0003571,05-Feb-2026,MANDI043,धान,Local,24.380000000000003,Tonnes,120
ARR0013635,13.03.2026,MANDI001,Dhaan,Premium,92.95,qtl,79
ARR0017929,26-Apr-2026,MANDI037,कपास,Hybrid,8.322,T,NA
ARR0004050,2026-01-24,mandi_023,Cotton,PBW-343,"4,347.0 KG",,11
ARR0007753,2026/05/24,MANDI036,Makka,Hybrid,371.92,Qtl,80
ARR0000796,27-May-2026,MANDI050,Kanak,PBW-343,35110.0,KG,12
ARR0018193,17-Feb-2026,MANDI033,cotton,Local,7.202,tonnes,71
ARR0000397,09-Apr-2026,MANDI-057,Kapas,Local,22927.0,KG,61
ARR0015341,07-19-2026,mandi_050,Sarso,Premium,12.558,T,80
ARR0005812,2026-05-15,mandi_004,Ganna,PBW-343,41.148,T,111
ARR0014144,2026/09/08,MANDI050,Kanak,,28525.0,kg,35
ARR0019303,2026-02-10,MANDI-004,corn,PBW-343,259.26,Qtl,148
ARR0023377,13.05.2026,MANDI014,corn,,15.368,Tonnes,57
ARR0024969,13-Feb-2026,MANDI-057,Sarso,PBW-343,18853.0,Kgs,NA
ARR0006979,01.03.2026,MANDI054,Cotton,PBW-343,24.788,MT,138
ARR0005389,19/02/2026,MANDI-016,Mustard,Premium,260.57 qtl,,22
ARR0000421,06-20-2026,M052,sugarcane,Pusa-1121,25007.0,KGS,85
ARR0018082,06-22-2026,mandi_023,Sarson,Pusa-1121,95.63,qtl,114
ARR0000317,07-28-2026,MANDI054,GEHUN,,317.2,qtl,116
ARR0008058,05-28-2026,M007,Sugarcane,Pusa-1121,30458.999999999996,Kgs,136
ARR0012816,12/01/2026,MANDI043,Sarson,HD-2967,"2,087.0 KG",,141
ARR0018838,2026-03-09,MANDI027,Corn,Hybrid,237.41,quintal,45
ARR0024295,2026/03/18,MANDI047,WHEAT,Pusa-1121,58.83 qtl,,54
ARR0012268,2026/07/04,MANDI054,Gehun,,6.336,MT,21
ARR0013448,10/04/2026,007,Mustard,Local,31.857,Tonnes,132
ARR0010186,26/03/2026,mandi040,Ganna,,"38,416.0 KG",,69
ARR0017156,06-02-2026,MANDI048,Sarson,Hybrid,275.51 qtl,,115
ARR0010092,08-27-2026,029,Chawal,PBW-343,7416.0,Kilo,91
ARR0017817,08/01/2026,MANDI026,WHEAT,Local,68.38,quintal,80
,26/01/2026,MANDI016,चावल,,-118.35,Qtl,139
ARR0008281,07/06/2026,MANDI013,Sarson,Local,36.63,Q,22
