record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,mandi_name,state,price_gap,price_gap_percent,below_msp,severity,severity_note
PR002547,2026-02-03,MANDI002,Ludhiana,Maize,1870.0,2282.66,2076.57,2090.0,Solapur Mandi,Punjab,-13.43,-0.64,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011428,2026-02-03,MANDI003,Ludhiana,Mustard,5371.0,6640.8214204087,6006.0,5650.0,Vijayawada Mandi,Punjab,356.0,6.3,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009176,2026-02-03,MANDI005,Amritsar,Maize,2126.42,2572.68,2349.55,2090.0,Bhilwara Grain Market,Punjab,259.55,12.42,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009489,2026-02-03,MANDI006,Amritsar,Wheat,2259.04,2752.0,2505.66,,Kochi Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009753,2026-02-03,MANDI006,Amritsar,Wheat,2318.4,,2460.47,2275.0,Kochi Mandi,Punjab,185.47,8.15,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005804,2026-02-03,MANDI007,Amritsar,Maize,2094.14,2382.4378679421,2238.0,2090.0,Nashik Mandi,Punjab,148.0,7.08,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008288,2026-02-03,MANDI007,Amritsar,Mustard,5472.05,6377.34,5924.7,5650.0,Nashik Mandi,Punjab,274.7,4.86,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002729,2026-02-03,MANDI008,Amritsar,Mustard,5787.16,6077.88,5932.52,5650.0,Bijapur Market,Punjab,282.52,5.0,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011130,2026-02-03,MANDI008,Amritsar,Mustard,5339.68,6549.31,5944.5,5650.0,Bijapur Market,Punjab,294.5,5.21,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008238,2026-02-03,MANDI009,Jalandhar,Sugarcane,3505.75,3984.97,3745.36,,Jamshedpur APMC,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009449,2026-02-03,MANDI010,Jalandhar,Mustard,4850.74,5798.0,5324.0,5650.0,Dhule APMC,Punjab,-326.0,-5.77,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010608,2026-02-03,MANDI011,Patiala,Mustard,,6035.44,5825.22,5650.0,Arrah Mandi,Punjab,175.22,3.1,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004166,2026-02-03,MANDI012,Patiala,Sugarcane,3280.6,3933.0,3606.92,3500.0,Gaya Grain Market,Punjab,106.92,3.05,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010629,2026-02-03,MANDI013,Patiala,Rice,2285.61,2772.65,2529.1287412727,,Aurangabad Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011075,2026-02-03,MANDI013,Patiala,Sugarcane,3489.16,3886.8414427166,3688.0,3500.0,Aurangabad Market,Punjab,188.0,5.37,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010202,2026-02-03,MANDI014,Patiala,Mustard,5516.09,6043.17,5780.0,5650.0,Bathinda Grain Market,Punjab,130.0,2.3,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009153,2026-02-03,MANDI015,Bathinda,Sugarcane,3560.0,4242.0,3901.23,,Amravati Grain Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005743,2026-02-03,MANDI016,Bathinda,Sugarcane,3083.0,3771.56,3427.46,3500.0,Kulti APMC,Punjab,-72.54,-2.07,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008832,2026-02-03,MANDI017,Unknown,Maize,2190.63,2463.0,2326.93,2090.0,Parbhani Market,Punjab,236.93,11.34,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009272,2026-02-03,MANDI017,Unknown,Mustard,4977.2,5400.0,5188.68,5650.0,Parbhani Market,Punjab,-461.32,-8.16,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003373,2026-02-03,MANDI020,Ferozepur,Maize,2151.43,2642.78,2397.0,,Kadapa Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001440,2026-02-03,MANDI020,Ferozepur,Mustard,5672.3685691679,6657.41,6164.89,5650.0,Kadapa Mandi,Punjab,514.89,9.11,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005273,2026-02-03,MANDI020,Ferozepur,Rice,2117.34,2265.15,2191.24,2183.0,Kadapa Mandi,Punjab,8.24,0.38,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006481,2026-02-03,MANDI022,Karnal,Wheat,2343.53,2472.0,2407.95,2275.0,Eluru APMC,Haryana,132.95,5.84,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008723,2026-02-03,MANDI023,Karnal,Cotton,5650.75,6616.0,6133.21,6620.0,Panihati APMC,Haryana,-486.79,-7.35,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004452,2026-02-03,MANDI023,Karnal,Mustard,5907.0,6705.68,6307.0,,Panihati APMC,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006195,2026-02-03,MANDI025,Karnal,Sugarcane,3332.0,3901.6893329645,3616.73,3500.0,Dindigul APMC,Haryana,116.73,3.34,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005006,2026-02-03,MANDI027,Hisar,Mustard,5532.51,5935.94,5734.2274308621,5650.0,Kochi APMC,Haryana,84.23,1.49,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009052,2026-02-03,MANDI028,Hisar,Maize,2059.0,2562.9,2310.73,2090.0,Machilipatnam APMC,Haryana,220.73,10.56,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003566,2026-02-03,MANDI028,Hisar,Maize,1864.0,2146.0,2004.95,2090.0,Machilipatnam APMC,Haryana,-85.05,-4.07,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011073,2026-02-03,MANDI028,Hisar,Mustard,4951.05,5331.88,5141.0,5650.0,Machilipatnam APMC,Haryana,-509.0,-9.01,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002458,2026-02-03,MANDI028,Hisar,Rice,,2743.11,2488.87,2183.0,Machilipatnam APMC,Haryana,305.87,14.01,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009599,2026-02-03,MANDI029,Sirsa,Maize,1953.25,,2104.68,2090.0,Asansol Grain Market,Haryana,14.68,0.7,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001073,2026-02-03,MANDI029,Sirsa,Sugarcane,3584.81,4379.0,3982.0,3500.0,Asansol Grain Market,Haryana,482.0,13.77,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000300,2026-02-03,MANDI033,Ambala,Wheat,1962.5679027293,2440.07,2201.0,2275.0,South Dumdum Grain Market,Haryana,-74.0,-3.25,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007882,2026-02-03,MANDI035,Ambala,Mustard,5531.16,5983.21,5757.0,5650.0,Guntakal Mandi,Haryana,107.0,1.89,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000167,2026-02-03,MANDI035,Ambala,Rice,1872.74,1972.4690678987,1922.6,,Guntakal Mandi,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004543,2026-02-03,MANDI040,Fatehabad,Cotton,5931.0,6660.4,6295.72,,Jodhpur Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009760,2026-02-03,MANDI040,Fatehabad,Wheat,2108.0,2228.12,2168.12,2275.0,Jodhpur Market,Haryana,-106.88,-4.7,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002870,2026-02-03,MANDI041,Fatehabad,Sugarcane,3006.54,3740.94,3374.0,3500.0,Gurgaon Grain Market,Haryana,-126.0,-3.6,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006922,2026-02-03,MANDI044,Agra,Mustard,5445.088232074,6275.65,5860.3692728877,5650.0,Dehri Mandi,Uttar Pradesh,210.37,3.72,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006089,2026-02-03,MANDI046,Unknown,Mustard,5142.95,5632.66,5387.81,5650.0,Baranagar Market,Uttar Pradesh,-262.19,-4.64,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006474,2026-02-03,MANDI046,Unknown,Rice,2283.0,2550.92,2417.0,,Baranagar Market,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002351,2026-02-03,MANDI048,Muzaffarnagar,Mustard,5210.04,,5411.0,5650.0,Chittoor Mandi,Uttar Pradesh,-239.0,-4.23,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011508,2026-02-03,MANDI048,Muzaffarnagar,Mustard,5630.26,6174.91,5902.58,,Chittoor Mandi,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004747,2026-02-03,MANDI048,Muzaffarnagar,Mustard,4906.0,6121.87,5514.0,5650.0,Chittoor Mandi,Uttar Pradesh,-136.0,-2.41,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009709,2026-02-03,MANDI050,Muzaffarnagar,Maize,2088.32,2499.88,2294.1,,Durg Market,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001732,2026-02-03,MANDI050,Muzaffarnagar,Mustard,5206.78,5761.32,5484.0,5650.0,Durg Market,Uttar Pradesh,-166.0,-2.94,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004527,2026-02-03,MANDI050,Muzaffarnagar,Rice,1924.71,2227.77,2076.24,,Durg Market,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007799,2026-02-03,MANDI054,Saharanpur,Cotton,6609.33,8130.32,7369.83,,Nangloi Jat Grain Market,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011875,2026-02-03,MANDI055,Bareilly,Cotton,6325.03,7364.82,6845.0,6620.0,Chandigarh APMC,Uttar Pradesh,225.0,3.4,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006643,2026-02-03,MANDI055,Bareilly,Sugarcane,3424.7,3985.28,3704.9854570511,,Chandigarh APMC,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003202,2026-02-03,MANDI056,Bareilly,Rice,1973.93,2387.0,2180.0,2183.0,Bilaspur Mandi,Uttar Pradesh,-3.0,-0.14,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005491,2026-02-03,,Kurukshetra,Maize,2078.46,2509.0,2294.0,2090.0,,,204.0,9.76,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005967,2026-02-03,,Jalandhar,Mustard,5838.65,7168.18,6503.42,5650.0,,,853.42,15.1,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009167,2026-02-03,,Sirsa,Wheat,2099.0,2566.0,2332.56,2275.0,,,57.56,2.53,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003012,2026-02-03,,Kurukshetra,Wheat,2163.4786980384,2478.75,,2275.0,,,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000278,2026-02-04,MANDI002,Ludhiana,Maize,2028.0,2420.0,2224.0,2090.0,Solapur Mandi,Punjab,134.0,6.41,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004762,2026-02-04,MANDI002,Ludhiana,Maize,1844.65,2064.29,1954.47,2090.0,Solapur Mandi,Punjab,-135.53,-6.48,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010741,2026-02-04,MANDI004,Ludhiana,Wheat,2377.0,2517.17,2447.05,,Khandwa Grain Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005197,2026-02-04,MANDI005,Amritsar,Maize,1838.0,2247.16,2042.44,,Bhilwara Grain Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002701,2026-02-04,MANDI009,Jalandhar,Cotton,,7680.0,6920.82,6620.0,Jamshedpur APMC,Punjab,300.82,4.54,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007449,2026-02-04,MANDI009,Jalandhar,Cotton,6430.22,6802.96,6616.59,,Jamshedpur APMC,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010783,2026-02-04,MANDI010,Jalandhar,Sugarcane,3214.0,3714.07,3463.97,,Dhule APMC,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006693,2026-02-04,MANDI015,Bathinda,Sugarcane,3648.97,3981.0,,3500.0,Amravati Grain Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006313,2026-02-04,MANDI016,Bathinda,Cotton,6820.63,7707.0,7263.84,6620.0,Kulti APMC,Punjab,643.84,9.73,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010059,2026-02-04,MANDI016,Bathinda,Sugarcane,3052.86,3591.23,3322.05,3500.0,Kulti APMC,Punjab,-177.95,-5.08,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001047,2026-02-04,MANDI017,Unknown,Mustard,5381.39,5911.45,5646.4196499678,5650.0,Parbhani Market,Punjab,-3.58,-0.06,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003099,2026-02-04,MANDI017,Unknown,Wheat,2120.0,2323.2594124183,2222.0,,Parbhani Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006266,2026-02-04,MANDI018,Moga,Wheat,,2277.4811082529,2156.8,2275.0,Jaunpur Mandi,Punjab,-118.2,-5.2,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007685,2026-02-04,MANDI019,Moga,Maize,2100.92,,2222.23,,Karimnagar Grain Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008631,2026-02-04,MANDI022,Karnal,Wheat,2260.39,2609.6,2435.0,2275.0,Eluru APMC,Haryana,160.0,7.03,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001832,2026-02-04,MANDI023,Karnal,Mustard,5704.5584191911,6579.99,6142.27,5650.0,Panihati APMC,Haryana,492.27,8.71,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004406,2026-02-04,MANDI024,Karnal,Sugarcane,3165.77,3634.0,3400.02,3500.0,Jaipur Mandi,Haryana,-99.98,-2.86,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007006,2026-02-04,MANDI025,Karnal,Mustard,5768.27,6531.09,6149.68,5650.0,Dindigul APMC,Haryana,499.68,8.84,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
