date,district,rainfall_mm,temperature_celsius,humidity_percent,arrival_quantity_qtl,arrival_records
2026-03-25,Jalandhar,30.6,35.8,62.0,1021.56,3
2026-03-25,Karnal,,35.0,51.0,2211.35,10
2026-03-25,Kurukshetra,32.42,27.36,64.0,952.16,2
2026-03-25,Ludhiana,37.7,33.0,32.0,852.92,5
2026-03-25,Meerut,37.81,33.25,37.0,35.06,1
2026-03-25,Moga,19.95,18.7,74.0,820.3,3
2026-03-25,Muzaffarnagar,16.27,30.76,54.5,1002.61,6
2026-03-25,Patiala,22.15,17.2,53.0,1840.94,7
2026-03-25,Sirsa,48.6,26.7,70.0,603.42,5
2026-03-25,Unknown,0.6,28.3,55.5,490.93,2
2026-03-26,Agra,29.14,24.69,42.2,1015.18,5
2026-03-26,Ambala,4.57,23.23,52.0,848.6,4
2026-03-26,Amritsar,23.33,28.93,77.67,1161.26,4
2026-03-26,Bareilly,,34.11,38.0,1791.14,6
2026-03-26,Bathinda,12.73,21.83,57.0,879.28,5
2026-03-26,Fatehabad,47.4,34.9,51.0,1427.1,6
2026-03-26,Ferozepur,46.8,31.4,72.0,461.97,1
2026-03-26,Hisar,28.4,30.76,50.0,1333.72,4
2026-03-26,Jalandhar,21.1,22.5,77.0,346.72,2
2026-03-26,Karnal,23.96,29.4,68.2,1827.88,5
2026-03-26,Kurukshetra,30.61,29.02,58.62,1672.88,9
2026-03-26,Ludhiana,28.25,28.43,64.25,2055.32,9
2026-03-26,Meerut,28.58,29.34,55.0,67.96,1
2026-03-26,Moga,39.5,28.11,53.67,553.19,2
2026-03-26,Saharanpur,13.13,17.06,82.0,2192.49,6
2026-03-26,Sirsa,34.25,29.4,77.0,1140.74,7
2026-03-26,Unknown,42.93,36.1,85.0,829.13,3
2026-03-27,Agra,31.55,28.44,64.5,655.61,4
2026-03-27,Ambala,5.55,33.34,79.5,641.12,4
2026-03-27,Amritsar,27.1,30.72,34.0,1133.2,5
2026-03-27,Bareilly,26.04,22.42,77.0,1859.83,7
2026-03-27,Bathinda,21.45,23.05,55.0,554.28,2
2026-03-27,Fatehabad,33.84,31.3,50.67,857.6,6
2026-03-27,Ferozepur,13.28,26.42,56.8,1013.84,4
2026-03-27,Hisar,20.4,32.44,62.33,575.73,2
2026-03-27,Jalandhar,30.5,21.5,61.0,332.62,3
2026-03-27,Karnal,26.0,30.75,56.0,1640.79,8
2026-03-27,Kurukshetra,28.64,25.8,76.33,518.52,3
2026-03-27,Ludhiana,32.88,29.87,67.75,3203.18,10
2026-03-27,Moga,29.94,24.7,62.25,593.82,2
2026-03-27,Muzaffarnagar,18.55,21.5,53.0,605.29,5
2026-03-27,Patiala,21.05,27.85,71.0,2295.9,9
2026-03-27,Saharanpur,34.2,17.4,73.0,863.72,5
2026-03-27,Sirsa,31.8,29.41,71.33,524.13,3
2026-03-27,Unknown,19.35,18.3,87.0,1758.98,6
2026-03-28,Agra,31.22,27.16,65.6,1653.28,4
2026-03-28,Ambala,25.02,25.22,61.67,1476.04,6
2026-03-28,Amritsar,19.18,26.85,67.25,1791.69,7
2026-03-28,Bareilly,35.65,33.44,40.0,732.81,5
2026-03-28,Bathinda,16.56,25.27,62.8,1336.21,5
2026-03-28,Fatehabad,27.9,25.9,,1671.97,7
2026-03-28,Ferozepur,31.75,25.2,77.25,551.41,2
2026-03-28,Hisar,30.48,33.8,88.0,713.31,4
2026-03-28,Karnal,17.2,17.9,50.0,1657.5,6
2026-03-28,Kurukshetra,21.87,35.58,56.75,2004.8,6
2026-03-28,Ludhiana,11.53,25.96,80.67,1230.05,7
2026-03-28,Meerut,25.91,26.5,56.5,131.57,1
2026-03-28,Moga,28.03,29.61,76.0,777.17,3
2026-03-28,Muzaffarnagar,11.3,26.45,61.5,1971.68,8
2026-03-28,Patiala,23.96,36.85,45.5,1577.44,8
2026-03-28,Saharanpur,29.1,28.37,52.0,1630.61,7
2026-03-28,Sirsa,35.5,25.39,65.5,753.38,2
2026-03-28,Unknown,34.8,25.67,63.67,1125.78,5
2026-03-29,Agra,12.9,19.0,82.0,300.31,2
2026-03-29,Ambala,16.0,25.78,49.0,1133.02,7
2026-03-29,Amritsar,27.7,27.18,58.0,2011.55,7
2026-03-29,Bareilly,10.8,28.75,69.5,813.76,5
2026-03-29,Bathinda,8.1,23.97,49.0,972.61,3
2026-03-29,Fatehabad,46.2,22.45,77.5,1176.21,4
2026-03-29,Ferozepur,32.13,26.51,69.5,1806.72,7
2026-03-29,Hisar,39.37,29.4,69.67,1700.96,8
2026-03-29,Jalandhar,38.58,27.84,69.75,598.31,2
2026-03-29,Karnal,19.4,26.22,58.75,1314.11,6
2026-03-29,Kurukshetra,23.12,28.57,71.57,1896.81,7
2026-03-29,Ludhiana,26.13,34.97,60.33,1686.91,7
2026-03-29,Moga,28.45,24.9,58.5,203.78,1
2026-03-29,Muzaffarnagar,38.7,34.0,75.0,961.1,4
2026-03-29,Patiala,15.9,30.89,74.0,2135.49,6
2026-03-29,Saharanpur,,38.61,54.0,1348.45,6
2026-03-29,Sirsa,30.8,27.3,75.67,894.44,4
2026-03-29,Unknown,28.62,25.86,69.0,721.64,6
2026-03-30,Ambala,19.3,24.6,79.75,748.17,4
2026-03-30,Amritsar,24.86,28.29,79.5,962.85,8
2026-03-30,Bareilly,25.78,24.75,65.0,252.91,2
2026-03-30,Bathinda,24.76,20.56,76.0,876.5,4
2026-03-30,Fatehabad,27.69,28.27,61.5,1301.89,7
2026-03-30,Ferozepur,18.62,26.8,73.5,703.84,3
2026-03-30,Hisar,7.0,27.55,57.5,747.85,3
2026-03-30,Jalandhar,34.03,28.35,44.0,934.95,4
2026-03-30,Karnal,20.08,25.55,50.5,2520.54,9
2026-03-30,Ludhiana,24.6,32.16,66.8,1938.85,5
2026-03-30,Meerut,29.9,28.55,82.5,616.78,3
2026-03-30,Moga,39.73,32.11,54.67,1510.92,5
2026-03-30,Muzaffarnagar,30.21,35.1,59.67,915.45,3
2026-03-30,Patiala,,39.3,69.0,1385.12,6
2026-03-30,Saharanpur,18.45,31.3,73.0,2311.67,9
2026-03-30,Sirsa,45.3,20.9,40.0,2157.49,9
2026-03-30,Unknown,19.93,28.25,64.0,1298.92,9
2026-03-31,Agra,24.37,23.87,77.5,1736.32,5
2026-03-31,Ambala,20.95,32.44,35.67,1289.32,5
2026-03-31,Amritsar,25.67,34.64,51.0,1630.57,7
2026-03-31,Bareilly,48.3,25.76,81.5,437.62,3
2026-03-31,Bathinda,29.8,27.79,36.5,779.43,5
2026-03-31,Fatehabad,18.54,29.89,71.0,2045.36,8
2026-03-31,Hisar,19.37,28.96,58.17,1263.93,6
2026-03-31,Jalandhar,18.62,29.01,55.71,432.79,2
2026-03-31,Karnal,17.17,33.46,64.67,2045.37,8
2026-03-31,Kurukshetra,30.23,29.5,,2584.79,7
2026-03-31,Ludhiana,21.15,25.94,62.0,2272.5,7
2026-03-31,Moga,43.66,30.96,73.0,1010.37,5
2026-03-31,Muzaffarnagar,21.04,35.7,67.5,1027.46,5
2026-03-31,Patiala,48.4,39.2,46.0,985.88,4
2026-03-31,Saharanpur,23.11,18.3,36.0,1946.83,8
2026-03-31,Sirsa,19.64,30.94,77.0,2573.16,7
2026-03-31,Unknown,,27.78,67.0,2128.32,8
2026-04-01,Agra,20.7,21.9,58.5,1414.11,4
2026-04-01,Ambala,18.72,25.66,49.5,1499.71,5
2026-04-01,Bareilly,11.44,25.4,67.25,250.64,2
2026-04-01,Bathinda,28.8,16.77,47.5,942.32,6
2026-04-01,Fatehabad,14.1,27.6,,1740.92,6
2026-04-01,Ferozepur,18.08,39.0,56.5,735.64,4
2026-04-01,Hisar,24.9,23.79,50.75,2849.63,11
2026-04-01,Jalandhar,26.65,36.15,64.0,693.62,3
2026-04-01,Karnal,30.36,30.44,52.25,2695.43,12
2026-04-01,Kurukshetra,11.94,26.52,78.33,1355.84,7
2026-04-01,Ludhiana,39.94,21.3,56.0,1565.41,6
2026-04-01,Meerut,17.4,33.02,59.0,376.23,1
2026-04-01,Moga,23.93,21.86,58.2,960.03,3
2026-04-01,Saharanpur,36.1,21.68,66.0,1049.63,4
2026-04-01,Sirsa,25.8,29.1,82.33,760.21,3
2026-04-01,Unknown,20.7,17.11,36.0,1315.76,7
2026-04-02,Agra,23.8,20.43,89.33,783.26,5
2026-04-02,Ambala,21.55,20.11,66.5,1489.96,7
2026-04-02,Amritsar,17.56,25.38,53.4,673.24,6
2026-04-02,Bathinda,32.5,17.0,89.0,402.72,3
2026-04-02,Fatehabad,31.12,34.87,56.67,994.23,3
2026-04-02,Ferozepur,38.94,31.02,63.5,1009.72,4
2026-04-02,Hisar,21.89,31.68,55.2,418.08,2
2026-04-02,Jalandhar,34.77,31.76,80.67,924.11,4
2026-04-02,Karnal,10.25,35.3,48.0,935.29,6
2026-04-02,Kurukshetra,33.4,27.61,78.0,453.73,2
2026-04-02,Ludhiana,12.01,22.74,62.33,1956.83,13
2026-04-02,Meerut,13.42,22.7,72.75,108.11,2
2026-04-02,Moga,21.2,34.35,76.5,880.92,4
2026-04-02,Muzaffarnagar,14.63,28.56,78.5,1440.39,6
2026-04-02,Patiala,16.78,23.29,71.4,896.66,4
2026-04-02,Saharanpur,9.2,22.72,91.0,2991.32,9
2026-04-02,Unknown,49.02,36.61,35.0,1527.3,4
2026-04-03,Agra,13.93,23.41,63.8,756.21,3
2026-04-03,Ambala,28.98,36.89,70.0,1397.32,5
2026-04-03,Amritsar,22.63,31.04,67.33,907.84,4
2026-04-03,Bareilly,22.02,28.43,72.0,1117.08,3
2026-04-03,Bathinda,30.02,29.44,67.0,728.33,3
2026-04-03,Fatehabad,,31.3,52.0,1443.6,4
2026-04-03,Ferozepur,7.2,23.56,75.2,1527.24,5
2026-04-03,Hisar,35.5,31.55,68.5,679.29,4
2026-04-03,Jalandhar,23.06,26.92,51.67,881.14,2
2026-04-03,Kurukshetra,16.14,20.91,67.0,2130.14,6
2026-04-03,Ludhiana,27.82,29.34,54.5,1168.64,4
2026-04-03,Meerut,32.66,23.66,67.33,224.03,3
2026-04-03,Moga,11.75,37.3,62.5,37.13,1
2026-04-03,Muzaffarnagar,49.02,28.6,70.5,2500.55,8
2026-04-03,Patiala,34.58,31.6,67.67,2699.05,12
2026-04-03,Saharanpur,18.13,28.02,60.0,2577.11,8
2026-04-03,Sirsa,14.8,21.8,46.0,1883.81,5
2026-04-03,Unknown,28.76,24.62,57.5,1474.24,4
2026-04-04,Ambala,26.55,21.82,60.75,695.18,2
2026-04-04,Amritsar,36.04,31.7,44.0,959.34,5
2026-04-04,Bareilly,20.77,31.57,61.67,2091.84,10
2026-04-04,Bathinda,1.75,37.3,50.0,1041.18,3
2026-04-04,Fatehabad,20.25,28.1,58.4,297.33,2
2026-04-04,Ferozepur,28.85,26.3,71.0,0.0,1
2026-04-04,Hisar,34.8,26.3,55.0,2329.93,10
2026-04-04,Jalandhar,1.2,24.11,,371.25,2
2026-04-04,Karnal,21.0,28.29,59.33,1356.87,7
2026-04-04,Kurukshetra,32.1,21.47,73.33,265.04,2
2026-04-04,Ludhiana,18.31,28.18,49.5,1013.89,6
2026-04-04,Meerut,13.57,27.08,79.2,788.1,3
2026-04-04,Moga,14.67,25.87,50.0,514.53,5
2026-04-04,Muzaffarnagar,15.61,27.2,71.8,2025.4,9
2026-04-04,Patiala,17.32,26.58,58.2,1317.18,5
2026-04-04,Saharanpur,43.43,25.74,43.0,2281.08,8
2026-04-04,Sirsa,47.3,21.7,33.0,678.1,3
2026-04-04,Unknown,22.1,32.7,51.5,1816.09,9
2026-04-05,Agra,34.99,31.45,50.0,268.42,4
2026-04-05,Ambala,18.6,36.2,54.0,2992.35,9
2026-04-05,Amritsar,40.51,23.12,71.0,1109.8,4
2026-04-05,Bareilly,17.35,31.0,58.5,2781.93,9
2026-04-05,Bathinda,27.81,31.2,62.0,839.6,4
2026-04-05,Fatehabad,22.24,32.03,77.67,715.44,5
2026-04-05,Ferozepur,7.7,38.8,70.5,243.66,1
2026-04-05,Hisar,16.93,29.0,69.2,408.59,3
2026-04-05,Karnal,28.12,26.47,61.0,1584.07,6
2026-04-05,Kurukshetra,27.08,31.4,62.8,1097.87,7
2026-04-05,Ludhiana,21.24,32.94,48.8,1830.16,7
2026-04-05,Meerut,37.37,26.34,63.5,679.63,2
2026-04-05,Moga,20.04,23.43,81.0,719.32,2
2026-04-05,Muzaffarnagar,42.6,26.0,52.0,916.48,4
2026-04-05,Patiala,23.8,29.73,54.67,608.96,4
2026-04-05,Saharanpur,14.31,24.32,61.0,1458.48,7
2026-04-05,Sirsa,18.92,25.63,58.33,1349.33,4
2026-04-05,Unknown,23.68,31.93,74.0,1629.37,6
2026-04-06,Ambala,21.37,20.3,64.5,1575.99,7
2026-04-06,Amritsar,16.76,19.22,92.0,3287.4,11
2026-04-06,Bareilly,23.33,28.5,75.0,736.14,3
2026-04-06,Bathinda,6.45,29.0,63.0,1081.49,5
2026-04-06,Fatehabad,17.53,31.46,63.2,1239.23,4
2026-04-06,Ferozepur,30.5,22.78,56.5,856.63,2
2026-04-06,Hisar,28.15,18.7,75.5,1930.39,10
2026-04-06,Jalandhar,28.19,20.57,67.67,94.87,1
2026-04-06,Karnal,21.84,30.06,65.5,1338.15,5
2026-04-06,Kurukshetra,14.78,21.11,40.0,1937.02,6
2026-04-06,Ludhiana,24.14,25.04,80.83,1845.46,8
2026-04-06,Meerut,11.05,25.35,43.5,408.57,3
2026-04-06,Moga,20.54,30.2,77.0,1260.59,3
2026-04-06,Patiala,28.15,33.21,74.67,1885.95,9
2026-04-06,Sirsa,25.8,30.1,48.0,614.02,3
2026-04-06,Unknown,11.7,32.55,54.0,2461.99,12
2026-04-07,Agra,45.21,17.89,60.0,921.02,4
2026-04-07,Ambala,28.83,27.84,80.0,1906.54,7
2026-04-07,Amritsar,26.28,29.32,70.25,1812.65,8
2026-04-07,Bareilly,29.04,28.4,53.8,1082.18,6
2026-04-07,Bathinda,33.01,29.1,83.0,449.96,2
2026-04-07,Fatehabad,,35.9,84.0,1557.21,5
2026-04-07,Ferozepur,31.5,27.59,59.67,856.75,5
2026-04-07,Hisar,21.51,24.44,60.71,1177.73,4
2026-04-07,Jalandhar,27.22,20.42,71.25,584.84,3
2026-04-07,Karnal,21.8,25.3,70.0,1559.56,6
2026-04-07,Kurukshetra,34.1,24.75,74.5,1585.0,9
2026-04-07,Ludhiana,20.03,18.57,59.0,1202.0,7
2026-04-07,Meerut,19.36,22.94,56.75,443.18,2
2026-04-07,Moga,19.7,27.12,62.75,1817.79,8
2026-04-07,Muzaffarnagar,35.36,25.03,47.0,1651.99,6
2026-04-07,Patiala,24.03,30.7,70.5,2172.81,8
2026-04-07,Saharanpur,17.81,22.17,49.0,2217.19,10
2026-04-07,Sirsa,21.55,32.89,60.0,2219.9,9
2026-04-07,Unknown,24.45,22.04,55.0,1315.1,6
2026-04-08,Agra,7.3,29.56,70.0,1102.46,5
2026-04-08,Ambala,26.35,32.78,66.0,435.43,2
2026-04-08,Amritsar,23.27,28.53,68.22,1561.55,8
2026-04-08,Bareilly,30.79,27.52,54.8,1352.98,5
2026-04-08,Bathinda,19.9,19.21,66.0,205.2,1
2026-04-08,Fatehabad,25.12,29.42,52.0,832.88,5
2026-04-08,Ferozepur,32.99,26.46,59.67,1327.69,6
2026-04-08,Hisar,20.5,36.22,92.0,454.25,4
2026-04-08,Jalandhar,36.7,25.67,37.33,23.67,2
2026-04-08,Karnal,16.98,27.42,73.75,1890.35,6
2026-04-08,Kurukshetra,35.43,27.78,38.5,1374.97,6
2026-04-08,Ludhiana,28.1,23.42,79.5,1269.5,6
2026-04-08,Moga,5.59,39.0,,1788.08,6
2026-04-08,Muzaffarnagar,32.5,28.3,,1359.08,7
2026-04-08,Patiala,28.15,23.63,68.67,875.95,5
2026-04-08,Saharanpur,43.7,36.89,40.0,2406.69,12
2026-04-08,Sirsa,35.4,29.55,67.5,499.63,2
2026-04-08,Unknown,11.18,33.5,49.0,1334.45,6
2026-04-09,Agra,33.15,26.13,59.0,786.61,3
2026-04-09,Ambala,28.89,29.05,75.67,1557.95,8
2026-04-09,Amritsar,24.92,31.78,67.25,2277.58,7
2026-04-09,Bareilly,19.34,29.15,45.67,1970.95,9
2026-04-09,Fatehabad,29.1,27.77,67.67,875.51,4
2026-04-09,Ferozepur,38.78,23.85,81.25,423.53,1
2026-04-09,Hisar,24.93,25.5,75.0,1937.61,5
2026-04-09,Jalandhar,21.1,27.96,67.71,444.56,4
2026-04-09,Karnal,18.14,27.46,66.75,1368.63,6
2026-04-09,Kurukshetra,31.84,23.88,73.86,1648.82,7
2026-04-09,Meerut,22.9,21.6,55.0,496.24,1
2026-04-09,Moga,34.66,23.67,70.25,266.88,2
2026-04-09,Muzaffarnagar,21.4,24.86,65.0,2457.47,9
2026-04-09,Patiala,12.05,26.9,46.67,488.07,4
2026-04-09,Saharanpur,7.9,28.45,66.0,1676.81,7
2026-04-09,Unknown,4.8,39.3,,2557.43,11
2026-04-10,Ambala,27.2,17.1,75.67,1371.2,5
2026-04-10,Amritsar,3.3,32.4,57.0,2171.57,11
2026-04-10,Bareilly,29.85,26.22,69.5,656.89,3
2026-04-10,Bathinda,15.99,24.92,69.75,1200.66,3
2026-04-10,Fatehabad,21.75,25.71,78.0,920.73,3
2026-04-10,Ferozepur,32.45,27.23,70.5,639.61,3
2026-04-10,Hisar,14.22,20.85,32.0,655.24,3
2026-04-10,Jalandhar,14.02,27.32,64.0,206.23,1
2026-04-10,Karnal,19.63,31.17,67.43,744.52,4
2026-04-10,Kurukshetra,25.05,28.5,72.5,1499.34,6
2026-04-10,Ludhiana,,34.2,55.0,717.56,4
2026-04-10,Meerut,28.3,19.89,94.0,207.02,1
2026-04-10,Moga,37.9,28.04,71.33,1138.98,4
2026-04-10,Muzaffarnagar,21.58,30.1,49.67,866.59,3
2026-04-10,Patiala,24.49,28.62,75.33,1018.23,4
2026-04-10,Saharanpur,42.86,23.29,46.0,1719.24,8
2026-04-10,Sirsa,26.2,28.6,48.0,26.18,1
2026-04-10,Unknown,23.27,21.85,65.0,1527.84,6
2026-04-11,Agra,21.93,27.17,67.0,2363.88,7
2026-04-11,Ambala,13.6,35.54,71.67,522.94,2
2026-04-11,Amritsar,13.61,26.12,63.75,1717.89,10
2026-04-11,Bareilly,39.12,22.8,93.0,1408.68,5
2026-04-11,Bathinda,20.3,29.68,42.5,769.65,3
2026-04-11,Fatehabad,47.5,26.2,59.0,1534.87,5
2026-04-11,Ferozepur,28.07,22.08,45.0,427.69,1
2026-04-11,Hisar,33.03,31.98,64.0,487.07,1
2026-04-11,Jalandhar,32.35,28.87,57.0,899.18,4
2026-04-11,Karnal,23.32,21.46,75.25,1293.99,5
2026-04-11,Kurukshetra,30.46,28.29,66.25,535.46,3
2026-04-11,Ludhiana,12.43,21.47,71.0,388.84,1
2026-04-11,Moga,16.2,17.0,63.5,262.29,1
2026-04-11,Muzaffarnagar,23.9,34.3,54.0,1527.44,4
2026-04-11,Patiala,45.8,22.9,62.0,2102.2,6
2026-04-11,Saharanpur,26.05,26.83,51.0,1784.82,5
2026-04-11,Sirsa,19.59,19.8,63.5,654.64,2
2026-04-11,Unknown,35.6,28.75,67.33,1743.08,8
2026-04-12,Agra,22.2,16.22,74.0,606.17,2
2026-04-12,Ambala,39.0,33.95,66.25,979.97,4
2026-04-12,Amritsar,,24.1,94.0,1300.88,8
2026-04-12,Bareilly,25.27,24.07,65.25,520.79,2
2026-04-12,Bathinda,18.81,30.08,59.6,309.79,1
2026-04-12,Fatehabad,27.53,28.23,63.0,852.42,4
2026-04-12,Hisar,43.2,32.39,80.0,1171.92,8
2026-04-12,Jalandhar,18.8,17.8,72.0,783.04,4
2026-04-12,Karnal,16.2,26.15,64.25,1447.87,6
2026-04-12,Kurukshetra,28.87,32.54,58.0,234.41,2
2026-04-12,Ludhiana,25.9,22.61,78.0,412.97,3
2026-04-12,Meerut,11.68,23.76,72.0,157.05,2
2026-04-12,Moga,30.68,35.08,61.67,989.94,3
2026-04-12,Muzaffarnagar,,30.0,71.0,1164.55,12
2026-04-12,Patiala,23.4,24.51,59.67,2679.27,10
2026-04-12,Saharanpur,26.8,34.36,70.5,1188.32,5
2026-04-12,Sirsa,2.8,35.56,57.5,1153.46,4
2026-04-12,Unknown,24.64,28.8,68.5,648.54,4
2026-04-13,Agra,34.47,29.89,40.25,324.37,2
2026-04-13,Ambala,29.72,29.32,65.0,1390.83,5
2026-04-13,Amritsar,31.6,21.05,58.0,1503.29,4
2026-04-13,Bareilly,19.22,22.75,65.0,1572.73,6
2026-04-13,Bathinda,31.9,24.26,56.6,1545.97,6
2026-04-13,Fatehabad,24.5,38.71,63.0,1334.19,5
2026-04-13,Ferozepur,34.16,30.8,52.5,632.44,3
2026-04-13,Hisar,5.2,29.83,63.67,1213.8,5
2026-04-13,Jalandhar,25.11,26.2,55.29,55.57,1
2026-04-13,Karnal,18.67,24.87,73.2,3139.26,10
2026-04-13,Kurukshetra,8.84,33.6,55.0,376.79,3
2026-04-13,Ludhiana,19.05,26.64,61.5,2199.88,7
2026-04-13,Meerut,28.37,27.72,72.0,316.78,1
2026-04-13,Moga,21.46,23.84,65.0,226.91,3
2026-04-13,Muzaffarnagar,40.47,32.41,46.0,2286.78,8
2026-04-13,Patiala,15.92,34.35,55.0,420.84,3
2026-04-13,Saharanpur,11.3,33.5,59.0,1840.29,7
2026-04-13,Sirsa,38.57,32.57,49.5,561.16,2
2026-04-13,Unknown,31.9,20.7,43.0,1601.76,13
2026-04-14,Agra,11.88,21.77,80.75,1380.53,6
2026-04-14,Ambala,30.0,25.0,47.0,1515.94,5
2026-04-14,Amritsar,25.34,21.1,68.5,1770.51,7
2026-04-14,Bareilly,19.8,21.36,51.0,1810.76,6
2026-04-14,Bathinda,31.0,29.43,66.33,457.14,3
2026-04-14,Fatehabad,,35.6,68.0,977.75,6
2026-04-14,Ferozepur,38.96,28.36,58.0,700.8,3
2026-04-14,Hisar,32.91,32.74,53.25,920.08,3
2026-04-14,Jalandhar,25.5,26.35,44.5,1347.52,6
2026-04-14,Karnal,8.48,26.18,58.8,1512.27,8
2026-04-14,Kurukshetra,30.96,21.8,53.5,2019.79,6
2026-04-14,Ludhiana,29.68,25.6,48.0,1642.37,6
2026-04-14,Meerut,5.0,15.9,77.0,392.2,1
2026-04-14,Moga,,27.0,60.0,48.11,1
2026-04-14,Muzaffarnagar,1.52,26.5,38.0,2347.74,11
2026-04-14,Patiala,25.77,27.48,65.8,2002.91,8
2026-04-14,Saharanpur,23.94,36.17,71.0,2499.57,8
2026-04-14,Sirsa,26.6,38.8,31.0,984.93,3
2026-04-14,Unknown,31.35,30.26,61.0,1978.78,11
2026-04-15,Ambala,40.6,39.0,53.0,1472.3,8
2026-04-15,Amritsar,39.2,21.04,53.5,1780.33,7
2026-04-15,Bareilly,46.23,33.5,59.0,747.79,5
2026-04-15,Bathinda,9.4,36.78,79.0,333.31,1
2026-04-15,Fatehabad,20.69,28.46,62.83,2078.39,6
2026-04-15,Ferozepur,37.23,30.05,62.5,1173.98,5
2026-04-15,Hisar,27.0,35.6,70.5,1185.75,6
2026-04-15,Jalandhar,17.49,25.53,64.14,780.97,2
2026-04-15,Karnal,27.63,21.14,48.33,1388.03,9
2026-04-15,Kurukshetra,42.5,18.8,73.0,1558.11,6
2026-04-15,Ludhiana,28.17,29.63,43.75,1230.58,5
2026-04-15,Meerut,22.05,27.67,65.0,1016.74,3
2026-04-15,Moga,46.74,34.28,60.0,951.69,5
2026-04-15,Muzaffarnagar,24.75,22.26,76.5,1607.46,8
2026-04-15,Patiala,8.4,31.31,67.0,3815.63,14
2026-04-15,Sirsa,30.63,30.41,44.8,1361.4,6
2026-04-15,Unknown,0.1,18.6,91.0,1857.62,7
2026-04-16,Agra,25.2,25.29,52.0,417.14,2
2026-04-16,Ambala,34.43,32.87,68.5,644.6,2
2026-04-16,Amritsar,21.47,24.9,56.5,1111.62,6
2026-04-16,Bareilly,17.0,21.07,72.0,524.88,2
2026-04-16,Bathinda,22.4,26.0,47.0,1127.53,4
2026-04-16,Fatehabad,23.01,22.75,70.0,1840.51,7
2026-04-16,Ferozepur,25.82,21.53,66.5,1356.98,5
2026-04-16,Hisar,45.4,38.28,32.0,1841.65,6
2026-04-16,Jalandhar,10.67,25.5,46.0,1491.39,7
2026-04-16,Karnal,25.78,37.96,67.5,1498.57,7
2026-04-16,Kurukshetra,12.19,29.53,65.5,979.09,5
2026-04-16,Ludhiana,30.6,21.22,94.0,1762.64,7
2026-04-16,Meerut,7.32,27.14,82.5,881.21,3
2026-04-16,Moga,38.99,23.26,51.5,1204.54,5
2026-04-16,Muzaffarnagar,18.0,31.53,49.67,1836.65,6
2026-04-16,Patiala,22.5,29.7,69.67,762.19,4
2026-04-16,Saharanpur,32.1,39.89,,2243.46,8
2026-04-16,Sirsa,31.18,24.6,50.33,2666.46,8
2026-04-16,Unknown,29.9,22.0,46.0,778.97,6
2026-04-17,Agra,26.63,29.36,63.12,438.45,2
2026-04-17,Ambala,29.46,23.12,62.33,2077.21,6
2026-04-17,Amritsar,40.1,34.5,55.0,1814.05,7
2026-04-17,Bareilly,34.7,31.5,78.0,1232.97,5
2026-04-17,Bathinda,31.34,24.98,54.33,1105.81,4
2026-04-17,Fatehabad,15.49,37.22,86.0,1282.28,5
2026-04-17,Ferozepur,47.5,29.6,39.0,1211.18,4
2026-04-17,Hisar,27.15,24.96,71.0,1877.13,6
2026-04-17,Karnal,27.93,26.03,68.0,2508.14,10
2026-04-17,Kurukshetra,24.1,21.9,59.5,1661.43,7
2026-04-17,Ludhiana,11.63,32.5,67.0,2452.47,10
2026-04-17,Moga,21.82,22.54,64.67,997.47,4
2026-04-17,Muzaffarnagar,37.4,29.0,35.0,1749.06,8
2026-04-17,Patiala,37.9,22.3,89.0,654.26,2
2026-04-17,Saharanpur,5.9,35.5,77.0,859.94,7
2026-04-17,Sirsa,31.11,20.86,50.5,790.17,2
2026-04-17,Unknown,18.44,25.68,71.0,1667.41,6
2026-04-18,Agra,25.54,35.07,47.0,820.93,3
2026-04-18,Amritsar,30.47,26.8,52.0,1669.18,5
2026-04-18,Bareilly,12.53,33.3,57.33,1723.63,9
2026-04-18,Fatehabad,18.32,27.57,57.25,1132.82,4
2026-04-18,Ferozepur,8.85,19.56,75.0,827.94,3
2026-04-18,Hisar,25.25,29.95,46.0,1497.5,6
2026-04-18,Jalandhar,17.64,27.57,58.33,745.77,3
2026-04-18,Karnal,26.21,24.8,67.0,1804.23,8
2026-04-18,Kurukshetra,15.97,25.99,59.0,1937.12,8
2026-04-18,Ludhiana,26.98,30.12,67.17,841.15,5
2026-04-18,Meerut,9.4,30.1,95.0,947.11,3
2026-04-18,Moga,34.49,35.37,42.33,1412.19,6
2026-04-18,Muzaffarnagar,18.7,24.91,68.33,3705.1,13
2026-04-18,Saharanpur,22.85,26.56,56.0,2315.64,12
2026-04-18,Sirsa,22.69,30.93,44.5,606.31,2
2026-04-18,Unknown,20.95,26.45,64.0,1395.54,6
2026-04-19,Agra,6.0,22.22,70.0,608.32,2
2026-04-19,Ambala,23.7,22.55,72.0,1463.75,5
2026-04-19,Amritsar,20.66,30.06,60.0,2230.2,10
2026-04-19,Bareilly,27.8,26.65,51.25,1401.21,6
2026-04-19,Bathinda,21.97,28.32,48.11,1295.84,6
2026-04-19,Ferozepur,19.38,34.2,59.75,348.22,2
2026-04-19,Hisar,33.6,27.55,54.0,1099.95,3
2026-04-19,Jalandhar,22.6,35.5,42.0,1261.4,5
2026-04-19,Karnal,31.33,25.3,58.0,3247.95,12
2026-04-19,Ludhiana,17.53,21.8,42.0,2805.6,10
2026-04-19,Meerut,5.08,17.4,82.0,517.26,2
